Strain_Name,BGC_Filename,PBP2_Count,PBP2_Locus_Tags
GCF_034085295.1,NZ_CP139198.1.region007.gbk,0,
GCF_034085295.1,NZ_CP139198.1.region008.gbk,0,
GCF_034085295.1,NZ_CP139198.1.region009.gbk,0,
GCF_034085295.1,NZ_CP139198.1.region010.gbk,0,
GCF_034085295.1,NZ_CP139198.1.region011.gbk,0,
GCF_034085295.1,NZ_CP139198.1.region012.gbk,0,
GCF_034085295.1,NZ_CP139198.1.region013.gbk,0,
GCF_034085295.1,NZ_CP139198.1.region014.gbk,0,
GCF_034085295.1,NZ_CP139198.1.region015.gbk,0,
GCF_035590735.1,NZ_CP141595.1.region001.gbk,0,
GCF_035590735.1,NZ_CP141595.1.region002.gbk,0,
GCF_035590735.1,NZ_CP141595.1.region003.gbk,0,
GCF_035590735.1,NZ_CP141595.1.region004.gbk,0,
GCF_035590735.1,NZ_CP141595.1.region005.gbk,0,
GCF_035590735.1,NZ_CP141595.1.region006.gbk,0,
GCF_035666115.1,NZ_CP142003.1.region001.gbk,0,
GCF_035666115.1,NZ_CP142003.1.region002.gbk,0,
GCF_035666115.1,NZ_CP142003.1.region003.gbk,0,
GCF_035666115.1,NZ_CP142003.1.region004.gbk,0,
GCF_035666115.1,NZ_CP142003.1.region005.gbk,0,
GCF_035758325.1,NZ_CP142105.1.region001.gbk,0,
GCF_035758325.1,NZ_CP142105.1.region002.gbk,0,
GCF_035758325.1,NZ_CP142105.1.region003.gbk,0,
GCF_035758325.1,NZ_CP142105.1.region004.gbk,0,
GCF_035758325.1,NZ_CP142105.1.region005.gbk,0,
GCF_035905475.1,NZ_CP121166.1.region001.gbk,0,
GCF_035905475.1,NZ_CP121166.1.region002.gbk,0,
GCF_035905475.1,NZ_CP121166.1.region003.gbk,0,
GCF_035905475.1,NZ_CP121166.1.region004.gbk,0,
GCF_035905475.1,NZ_CP121166.1.region005.gbk,0,
GCF_035621715.1,NZ_CP141829.1.region001.gbk,1,VO178_RS00475
GCF_035621715.1,NZ_CP141829.1.region002.gbk,1,VO178_RS01435
GCF_035621715.1,NZ_CP141829.1.region003.gbk,0,
GCF_035621715.1,NZ_CP141829.1.region004.gbk,0,
GCF_035621715.1,NZ_CP141829.1.region005.gbk,0,
GCF_035621715.1,NZ_CP141829.1.region006.gbk,0,
GCF_035320885.1,NZ_CP141261.1.region001.gbk,0,
GCF_035320885.1,NZ_CP141261.1.region002.gbk,0,
GCF_035320885.1,NZ_CP141261.1.region003.gbk,0,
GCF_035320885.1,NZ_CP141261.1.region004.gbk,0,
GCF_035320885.1,NZ_CP141261.1.region005.gbk,0,
GCF_035319605.1,NZ_CP141283.1.region001.gbk,0,
GCF_035319605.1,NZ_CP141283.1.region002.gbk,0,
GCF_035319605.1,NZ_CP141283.1.region003.gbk,0,
GCF_035319605.1,NZ_CP141283.1.region004.gbk,0,
GCF_035319605.1,NZ_CP141283.1.region005.gbk,0,
GCF_035319605.1,NZ_CP141283.1.region006.gbk,0,
GCF_035319605.1,NZ_CP141283.1.region007.gbk,0,
GCF_034377505.1,NZ_CP139744.1.region001.gbk,0,
GCF_034377505.1,NZ_CP139744.1.region002.gbk,0,
GCF_034377505.1,NZ_CP139744.1.region003.gbk,0,
GCF_034377505.1,NZ_CP139744.1.region004.gbk,0,
GCF_034377505.1,NZ_CP139744.1.region005.gbk,0,
GCF_034377505.1,NZ_CP139744.1.region006.gbk,0,
GCF_034377505.1,NZ_CP139744.1.region007.gbk,0,
GCF_034377505.1,NZ_CP139744.1.region008.gbk,0,
GCF_034377505.1,NZ_CP139744.1.region009.gbk,0,
GCF_034377505.1,NZ_CP139744.1.region010.gbk,0,
GCF_034377505.1,NZ_CP139744.1.region011.gbk,0,
GCF_034377505.1,NZ_CP139744.1.region012.gbk,0,
GCF_034377505.1,NZ_CP139744.1.region013.gbk,0,
GCF_034377505.1,NZ_CP139744.1.region014.gbk,0,
GCF_035621695.1,NZ_CP141839.1.region001.gbk,0,
GCF_035621695.1,NZ_CP141839.1.region002.gbk,0,
GCF_035621695.1,NZ_CP141839.1.region003.gbk,0,
GCF_035621695.1,NZ_CP141839.1.region004.gbk,0,
GCF_035621695.1,NZ_CP141839.1.region005.gbk,0,
GCF_035621695.1,NZ_CP141839.1.region006.gbk,0,
GCF_035621695.1,NZ_CP141839.1.region007.gbk,0,
GCF_034258595.1,NZ_CP139440.1.region001.gbk,0,
GCF_034258595.1,NZ_CP139440.1.region002.gbk,0,
GCF_034258595.1,NZ_CP139440.1.region003.gbk,0,
GCF_034258595.1,NZ_CP139440.1.region004.gbk,0,
GCF_034258595.1,NZ_CP139440.1.region005.gbk,0,
GCF_034258595.1,NZ_CP139440.1.region006.gbk,0,
GCF_034258595.1,NZ_CP139440.1.region007.gbk,0,
GCF_034258595.1,NZ_CP139440.1.region008.gbk,0,
GCF_034258595.1,NZ_CP139440.1.region009.gbk,0,
GCF_034258595.1,NZ_CP139440.1.region010.gbk,0,
GCF_034258595.1,NZ_CP139440.1.region011.gbk,0,
GCF_034258595.1,NZ_CP139440.1.region012.gbk,0,
GCF_034258595.1,NZ_CP139440.1.region013.gbk,0,
GCF_034258595.1,NZ_CP139440.1.region014.gbk,0,
GCF_034554755.1,NZ_CP140613.1.region001.gbk,0,
GCF_034554755.1,NZ_CP140613.1.region002.gbk,0,
GCF_034554755.1,NZ_CP140613.1.region003.gbk,0,
GCF_034554755.1,NZ_CP140613.1.region004.gbk,0,
GCF_034554755.1,NZ_CP140613.1.region005.gbk,0,
GCF_034554755.1,NZ_CP140613.1.region006.gbk,0,
GCF_034554755.1,NZ_CP140613.1.region007.gbk,0,
GCF_034554755.1,NZ_CP140613.1.region008.gbk,0,
GCF_034554755.1,NZ_CP140613.1.region009.gbk,0,
GCF_034554755.1,NZ_CP140613.1.region010.gbk,0,
GCF_034554755.1,NZ_CP140613.1.region011.gbk,0,
GCF_034554755.1,NZ_CP140613.1.region012.gbk,0,
GCF_034554755.1,NZ_CP140613.1.region013.gbk,0,
GCF_034554755.1,NZ_CP140613.1.region014.gbk,0,
GCF_034190785.1,NZ_CP139433.1.region001.gbk,0,
GCF_034190785.1,NZ_CP139433.1.region002.gbk,0,
GCF_034190785.1,NZ_CP139433.1.region003.gbk,0,
GCF_034190785.1,NZ_CP139433.1.region004.gbk,0,
GCF_034190785.1,NZ_CP139433.1.region005.gbk,0,
GCF_034190785.1,NZ_CP139433.1.region006.gbk,0,
GCF_034190785.1,NZ_CP139433.1.region007.gbk,0,
GCF_034190785.1,NZ_CP139433.1.region008.gbk,0,
GCF_034190785.1,NZ_CP139433.1.region009.gbk,0,
GCF_034190785.1,NZ_CP139433.1.region010.gbk,0,
GCF_034190785.1,NZ_CP139433.1.region011.gbk,0,
GCF_034190785.1,NZ_CP139433.1.region012.gbk,0,
GCF_034190785.1,NZ_CP139433.1.region013.gbk,0,
GCF_034190785.1,NZ_CP139433.1.region014.gbk,0,
GCF_034190785.1,NZ_CP139433.1.region015.gbk,1,SLH60_RS21215
GCF_034479715.1,NZ_CP140264.1.region001.gbk,0,
GCF_034479715.1,NZ_CP140264.1.region002.gbk,0,
GCF_034479715.1,NZ_CP140264.1.region003.gbk,0,
GCF_034479715.1,NZ_CP140264.1.region004.gbk,0,
GCF_034479715.1,NZ_CP140264.1.region005.gbk,0,
GCF_034479715.1,NZ_CP140264.1.region006.gbk,0,
GCF_034479715.1,NZ_CP140264.1.region007.gbk,0,
GCF_034479715.1,NZ_CP140264.1.region008.gbk,0,
GCF_034479715.1,NZ_CP140264.1.region009.gbk,0,
GCF_034479715.1,NZ_CP140264.1.region010.gbk,0,
GCF_034479715.1,NZ_CP140264.1.region011.gbk,0,
GCF_034479715.1,NZ_CP140264.1.region012.gbk,1,U2G91_RS18285
GCF_034479715.1,NZ_CP140264.1.region013.gbk,2,U2G91_RS20315;U2G91_RS20340
GCF_034479715.1,NZ_CP140264.1.region014.gbk,1,U2G91_RS22190
GCF_034479715.1,NZ_CP140264.1.region015.gbk,0,
GCF_034479715.1,NZ_CP140264.1.region016.gbk,0,
GCF_034479715.1,NZ_CP140264.1.region017.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region001.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region002.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region003.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region004.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region005.gbk,1,R8789_RS03780
GCF_033547115.1,NZ_CP137895.1.region006.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region007.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region008.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region009.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region010.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region011.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region012.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region013.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region014.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region015.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region016.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region017.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region018.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region019.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region020.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region021.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region022.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region023.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region024.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region025.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region026.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region027.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region028.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region029.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region030.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region031.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region032.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region033.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region034.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region035.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region036.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region037.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region038.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region039.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region040.gbk,0,
GCF_033547115.1,NZ_CP137895.1.region041.gbk,0,
GCF_035320845.1,NZ_CP141263.1.region001.gbk,0,
GCF_035320845.1,NZ_CP141263.1.region002.gbk,0,
GCF_035320845.1,NZ_CP141263.1.region003.gbk,0,
GCF_035320845.1,NZ_CP141263.1.region004.gbk,0,
GCF_035320845.1,NZ_CP141263.1.region005.gbk,0,
GCF_035320845.1,NZ_CP141263.1.region006.gbk,0,
GCF_035320845.1,NZ_CP141263.1.region007.gbk,0,
GCF_035320845.1,NZ_CP141263.1.region008.gbk,0,
GCF_035320845.1,NZ_CP141263.1.region009.gbk,0,
GCF_035320845.1,NZ_CP141263.1.region010.gbk,0,
GCF_035320845.1,NZ_CP141263.1.region011.gbk,0,
GCF_035658255.2,NZ_CP141895.2.region001.gbk,0,
GCF_035658255.2,NZ_CP141895.2.region002.gbk,0,
GCF_035658255.2,NZ_CP141895.2.region003.gbk,0,
GCF_035658255.2,NZ_CP141895.2.region004.gbk,0,
GCF_035658255.2,NZ_CP141895.2.region005.gbk,0,
GCF_035658255.2,NZ_CP141895.2.region006.gbk,0,
GCF_035658255.2,NZ_CP141895.2.region007.gbk,0,
GCF_035658255.2,NZ_CP141895.2.region008.gbk,0,
GCF_035658255.2,NZ_CP141895.2.region009.gbk,0,
GCF_035658255.2,NZ_CP141895.2.region010.gbk,0,
GCF_035658255.2,NZ_CP141895.2.region011.gbk,0,
GCF_035658255.2,NZ_CP141895.2.region012.gbk,0,
GCF_034054735.1,NZ_CP139175.1.region001.gbk,0,
GCF_034054735.1,NZ_CP139175.1.region002.gbk,0,
GCF_034054735.1,NZ_CP139175.1.region003.gbk,0,
GCF_034054735.1,NZ_CP139175.1.region004.gbk,0,
GCF_034054735.1,NZ_CP139175.1.region005.gbk,0,
GCF_034054735.1,NZ_CP139175.1.region006.gbk,0,
GCF_034054735.1,NZ_CP139175.1.region007.gbk,0,
GCF_034054735.1,NZ_CP139175.1.region008.gbk,0,
GCF_034054735.1,NZ_CP139175.1.region009.gbk,0,
GCF_034054735.1,NZ_CP139175.1.region010.gbk,0,
GCF_034054735.1,NZ_CP139175.1.region011.gbk,0,
GCF_034054735.1,NZ_CP139175.1.region012.gbk,1,SJH97_RS25895
GCF_034054735.1,NZ_CP139175.1.region013.gbk,0,
GCF_034054735.1,NZ_CP139175.1.region014.gbk,0,
GCF_034054735.1,NZ_CP139175.1.region015.gbk,0,
GCF_034054735.1,NZ_CP139175.1.region016.gbk,0,
GCF_034054735.1,NZ_CP139175.1.region017.gbk,0,
GCF_034054735.1,NZ_CP139175.1.region018.gbk,0,
GCF_034054735.1,NZ_CP139176.1.region001.gbk,0,
GCF_034054735.1,NZ_CP139176.1.region002.gbk,0,
GCF_035580465.1,NZ_CP137888.1.region001.gbk,0,
GCF_035580465.1,NZ_CP137888.1.region002.gbk,0,
GCF_035580465.1,NZ_CP137888.1.region003.gbk,0,
GCF_035580465.1,NZ_CP137888.1.region004.gbk,0,
GCF_035580465.1,NZ_CP137888.1.region005.gbk,0,
GCF_035580465.1,NZ_CP137888.1.region006.gbk,0,
GCF_035580465.1,NZ_CP137888.1.region007.gbk,0,
GCF_035580465.1,NZ_CP137888.1.region008.gbk,0,
GCF_035580465.1,NZ_CP137888.1.region009.gbk,0,
GCF_035580465.1,NZ_CP137888.1.region010.gbk,0,
GCF_035580465.1,NZ_CP137888.1.region011.gbk,0,
GCF_035580465.1,NZ_CP137888.1.region012.gbk,0,
GCF_035580465.1,NZ_CP137888.1.region013.gbk,1,SA286_RS19395
GCF_034555955.2,NZ_CP157314.1.region001.gbk,0,
GCF_034555955.2,NZ_CP157314.1.region002.gbk,0,
GCF_034555955.2,NZ_CP157314.1.region003.gbk,0,
GCF_034555955.2,NZ_CP157314.1.region004.gbk,0,
GCF_034555955.2,NZ_CP157314.1.region005.gbk,0,
GCF_034555955.2,NZ_CP157314.1.region006.gbk,0,
GCF_034555955.2,NZ_CP157314.1.region007.gbk,0,
GCF_034555955.2,NZ_CP157314.1.region008.gbk,0,
GCF_034555955.2,NZ_CP157314.1.region009.gbk,0,
GCF_034555955.2,NZ_CP157314.1.region010.gbk,0,
GCF_034555955.2,NZ_CP157314.1.region011.gbk,0,
GCF_034555955.2,NZ_CP157314.1.region012.gbk,0,
GCF_034555955.2,NZ_CP157314.1.region013.gbk,0,
GCF_034555955.2,NZ_CP157314.1.region014.gbk,0,
GCF_034555955.2,NZ_CP157314.1.region015.gbk,0,
GCF_034555955.2,NZ_CP157314.1.region016.gbk,0,
GCF_034555955.2,NZ_CP157314.1.region017.gbk,0,
GCF_035322745.1,NZ_CP141265.1.region001.gbk,0,
GCF_035322745.1,NZ_CP141265.1.region002.gbk,0,
GCF_035322745.1,NZ_CP141265.1.region003.gbk,0,
GCF_035322745.1,NZ_CP141265.1.region004.gbk,0,
GCF_035322745.1,NZ_CP141265.1.region005.gbk,0,
GCF_035322745.1,NZ_CP141265.1.region006.gbk,0,
GCF_035322745.1,NZ_CP141265.1.region007.gbk,0,
GCF_035322745.1,NZ_CP141265.1.region008.gbk,0,
GCF_035322745.1,NZ_CP141265.1.region009.gbk,0,
GCF_035322745.1,NZ_CP141265.1.region010.gbk,0,
GCF_035322745.1,NZ_CP141265.1.region011.gbk,0,
GCF_035322745.1,NZ_CP141265.1.region012.gbk,0,
GCF_035658515.1,NZ_CP141997.1.region001.gbk,0,
GCF_035658515.1,NZ_CP141997.1.region002.gbk,0,
GCF_035658515.1,NZ_CP141997.1.region003.gbk,0,
GCF_035658515.1,NZ_CP141997.1.region004.gbk,0,
GCF_035658515.1,NZ_CP141997.1.region005.gbk,0,
GCF_035658515.1,NZ_CP141997.1.region006.gbk,0,
GCF_035658515.1,NZ_CP141997.1.region007.gbk,0,
GCF_035658515.1,NZ_CP141997.1.region008.gbk,0,
GCF_035658515.1,NZ_CP141997.1.region009.gbk,0,
GCF_035658515.1,NZ_CP141997.1.region010.gbk,0,
GCF_035658515.1,NZ_CP141997.1.region011.gbk,0,
GCF_035658515.1,NZ_CP141997.1.region012.gbk,0,
GCF_034555895.2,NZ_CP157315.1.region001.gbk,0,
GCF_034555895.2,NZ_CP157315.1.region002.gbk,0,
GCF_034555895.2,NZ_CP157315.1.region003.gbk,0,
GCF_034555895.2,NZ_CP157315.1.region004.gbk,0,
GCF_034555895.2,NZ_CP157315.1.region005.gbk,0,
GCF_034555895.2,NZ_CP157315.1.region006.gbk,0,
GCF_034555895.2,NZ_CP157315.1.region007.gbk,0,
GCF_034555895.2,NZ_CP157315.1.region008.gbk,0,
GCF_034555895.2,NZ_CP157315.1.region009.gbk,0,
GCF_034555895.2,NZ_CP157315.1.region010.gbk,0,
GCF_034555895.2,NZ_CP157315.1.region011.gbk,0,
GCF_034555895.2,NZ_CP157315.1.region012.gbk,0,
GCF_034555895.2,NZ_CP157315.1.region013.gbk,0,
GCF_034555895.2,NZ_CP157315.1.region014.gbk,0,
GCF_034555895.2,NZ_CP157315.1.region015.gbk,0,
GCF_034555895.2,NZ_CP157315.1.region016.gbk,0,
GCF_034555895.2,NZ_CP157315.1.region017.gbk,0,
GCF_034555895.2,NZ_CP157316.1.region001.gbk,0,
GCF_035621755.1,NZ_CP141828.1.region001.gbk,0,
GCF_035621755.1,NZ_CP141828.1.region002.gbk,0,
GCF_035621755.1,NZ_CP141828.1.region003.gbk,0,
GCF_035621755.1,NZ_CP141828.1.region004.gbk,0,
GCF_035621755.1,NZ_CP141828.1.region005.gbk,0,
GCF_035621755.1,NZ_CP141828.1.region006.gbk,0,
GCF_035621755.1,NZ_CP141828.1.region007.gbk,0,
GCF_035621755.1,NZ_CP141828.1.region008.gbk,0,
GCF_035621755.1,NZ_CP141828.1.region009.gbk,0,
GCF_035621755.1,NZ_CP141828.1.region010.gbk,0,
GCF_035621755.1,NZ_CP141828.1.region011.gbk,0,
GCF_035621755.1,NZ_CP141828.1.region012.gbk,0,
GCF_035621755.1,NZ_CP141828.1.region013.gbk,0,
GCF_035621735.1,NZ_CP141827.1.region001.gbk,0,
GCF_035621735.1,NZ_CP141827.1.region002.gbk,0,
GCF_035621735.1,NZ_CP141827.1.region003.gbk,0,
GCF_035621735.1,NZ_CP141827.1.region004.gbk,0,
GCF_035621735.1,NZ_CP141827.1.region005.gbk,0,
GCF_035621735.1,NZ_CP141827.1.region006.gbk,0,
GCF_035621735.1,NZ_CP141827.1.region007.gbk,0,
GCF_035621735.1,NZ_CP141827.1.region008.gbk,0,
GCF_035621735.1,NZ_CP141827.1.region009.gbk,0,
GCF_035621735.1,NZ_CP141827.1.region010.gbk,0,
GCF_035621735.1,NZ_CP141827.1.region011.gbk,0,
GCF_035621735.1,NZ_CP141827.1.region012.gbk,0,
GCF_035621735.1,NZ_CP141827.1.region013.gbk,0,
GCF_035621775.1,NZ_CP141826.1.region001.gbk,0,
GCF_035621775.1,NZ_CP141826.1.region002.gbk,0,
GCF_035621775.1,NZ_CP141826.1.region003.gbk,0,
GCF_035621775.1,NZ_CP141826.1.region004.gbk,0,
GCF_035621775.1,NZ_CP141826.1.region005.gbk,0,
GCF_035621775.1,NZ_CP141826.1.region006.gbk,0,
GCF_035621775.1,NZ_CP141826.1.region007.gbk,0,
GCF_035621775.1,NZ_CP141826.1.region008.gbk,0,
GCF_035621775.1,NZ_CP141826.1.region009.gbk,0,
GCF_035621775.1,NZ_CP141826.1.region010.gbk,0,
GCF_035621775.1,NZ_CP141826.1.region011.gbk,0,
GCF_035621775.1,NZ_CP141826.1.region012.gbk,0,
GCF_035621775.1,NZ_CP141826.1.region013.gbk,0,
GCF_035581225.1,NZ_CP141297.1.region001.gbk,0,
GCF_035581225.1,NZ_CP141297.1.region002.gbk,0,
GCF_035581225.1,NZ_CP141297.1.region003.gbk,0,
GCF_035581225.1,NZ_CP141297.1.region004.gbk,0,
GCF_035581225.1,NZ_CP141297.1.region005.gbk,0,
GCF_035581225.1,NZ_CP141297.1.region006.gbk,0,
GCF_035581225.1,NZ_CP141297.1.region007.gbk,0,
GCF_035581225.1,NZ_CP141297.1.region008.gbk,0,
GCF_035581225.1,NZ_CP141297.1.region009.gbk,0,
GCF_035581225.1,NZ_CP141297.1.region010.gbk,0,
GCF_035581225.1,NZ_CP141297.1.region011.gbk,0,
GCF_035581225.1,NZ_CP141297.1.region012.gbk,0,
GCF_035581225.1,NZ_CP141297.1.region013.gbk,0,
GCF_035581225.1,NZ_CP141297.1.region014.gbk,0,
GCF_035581225.1,NZ_CP141297.1.region015.gbk,0,
GCF_034479045.1,NZ_CP140156.1.region001.gbk,1,SR864_RS01150
GCF_034479045.1,NZ_CP140156.1.region002.gbk,0,
GCF_034479045.1,NZ_CP140156.1.region003.gbk,0,
GCF_034479045.1,NZ_CP140156.1.region004.gbk,0,
GCF_034479045.1,NZ_CP140156.1.region005.gbk,0,
GCF_034479045.1,NZ_CP140156.1.region006.gbk,0,
GCF_034479045.1,NZ_CP140156.1.region007.gbk,0,
GCF_034479045.1,NZ_CP140156.1.region008.gbk,0,
GCF_034479045.1,NZ_CP140156.1.region009.gbk,0,
GCF_034479045.1,NZ_CP140156.1.region010.gbk,1,SR864_RS12915
GCF_034479045.1,NZ_CP140156.1.region011.gbk,0,
GCF_034479045.1,NZ_CP140156.1.region012.gbk,1,SR864_RS17100
GCF_034479045.1,NZ_CP140156.1.region013.gbk,0,
GCF_034479045.1,NZ_CP140156.1.region014.gbk,0,
GCF_034479045.1,NZ_CP140156.1.region015.gbk,0,
GCF_034479045.1,NZ_CP140156.1.region016.gbk,0,
GCF_034479045.1,NZ_CP140156.1.region017.gbk,0,
GCF_034479045.1,NZ_CP140156.1.region018.gbk,0,
GCF_034479045.1,NZ_CP140156.1.region019.gbk,0,
GCF_034479045.1,NZ_CP140156.1.region020.gbk,0,
GCF_034479045.1,NZ_CP140156.1.region021.gbk,0,
GCF_035918275.1,NZ_CP142143.1.region001.gbk,0,
GCF_035918275.1,NZ_CP142143.1.region002.gbk,0,
GCF_035918275.1,NZ_CP142143.1.region003.gbk,0,
GCF_035918275.1,NZ_CP142143.1.region004.gbk,0,
GCF_035918275.1,NZ_CP142143.1.region005.gbk,1,U9J23_RS03510
GCF_035918275.1,NZ_CP142143.1.region006.gbk,1,U9J23_RS05825
GCF_035918275.1,NZ_CP142143.1.region007.gbk,0,
GCF_035918275.1,NZ_CP142143.1.region008.gbk,0,
GCF_035918275.1,NZ_CP142143.1.region009.gbk,0,
GCF_035918275.1,NZ_CP142143.1.region010.gbk,0,
GCF_035918275.1,NZ_CP142143.1.region011.gbk,0,
GCF_035918275.1,NZ_CP142143.1.region012.gbk,0,
GCF_035918275.1,NZ_CP142143.1.region013.gbk,0,
GCF_035918275.1,NZ_CP142145.1.region001.gbk,0,
GCF_035918455.1,NZ_CP142351.1.region001.gbk,0,
GCF_035918455.1,NZ_CP142351.1.region002.gbk,0,
GCF_035918455.1,NZ_CP142351.1.region003.gbk,0,
GCF_035918415.1,NZ_CP142349.1.region001.gbk,0,
GCF_035918415.1,NZ_CP142349.1.region002.gbk,0,
GCF_035918415.1,NZ_CP142349.1.region003.gbk,0,
GCF_035919605.1,NZ_CP142378.1.region001.gbk,0,
GCF_035918495.1,NZ_CP142353.1.region001.gbk,0,
GCF_035918495.1,NZ_CP142353.1.region002.gbk,0,
GCF_035918495.1,NZ_CP142353.1.region003.gbk,0,
GCF_035918435.1,NZ_CP142350.1.region001.gbk,0,
GCF_035918435.1,NZ_CP142350.1.region002.gbk,0,
GCF_035918435.1,NZ_CP142350.1.region003.gbk,0,
GCF_035918435.1,NZ_CP142350.1.region004.gbk,0,
GCF_035918555.1,NZ_CP142356.1.region001.gbk,0,
GCF_035918555.1,NZ_CP142356.1.region002.gbk,0,
GCF_035918555.1,NZ_CP142356.1.region003.gbk,0,
GCF_035918475.1,NZ_CP142352.1.region001.gbk,0,
GCF_035918475.1,NZ_CP142352.1.region002.gbk,0,
GCF_035918475.1,NZ_CP142352.1.region003.gbk,0,
GCF_035918475.1,NZ_CP142352.1.region004.gbk,0,
GCF_035918535.1,NZ_CP142355.1.region001.gbk,0,
GCF_035918535.1,NZ_CP142355.1.region002.gbk,0,
GCF_035918535.1,NZ_CP142355.1.region003.gbk,0,
GCF_035918535.1,NZ_CP142355.1.region004.gbk,0,
GCF_035918535.1,NZ_CP142355.1.region005.gbk,0,
GCF_035761185.1,NZ_CP142115.1.region001.gbk,0,
GCF_035761185.1,NZ_CP142115.1.region002.gbk,0,
GCF_035761185.1,NZ_CP142115.1.region003.gbk,0,
GCF_035761185.1,NZ_CP142115.1.region004.gbk,0,
GCF_035761185.1,NZ_CP142115.1.region005.gbk,0,
GCF_035761185.1,NZ_CP142115.1.region006.gbk,0,
GCF_035761185.1,NZ_CP142115.1.region007.gbk,0,
GCF_035761185.1,NZ_CP142115.1.region008.gbk,0,
GCF_035761185.1,NZ_CP142115.1.region009.gbk,0,
GCF_035761185.1,NZ_CP142115.1.region010.gbk,0,
GCF_035761185.1,NZ_CP142115.1.region011.gbk,0,
GCF_035761185.1,NZ_CP142115.1.region012.gbk,0,
GCF_035761185.1,NZ_CP142115.1.region013.gbk,0,
GCF_035761185.1,NZ_CP142115.1.region014.gbk,0,
GCF_035761185.1,NZ_CP142115.1.region015.gbk,0,
GCF_035761185.1,NZ_CP142115.1.region016.gbk,0,
GCF_035761185.1,NZ_CP142115.1.region017.gbk,0,
GCF_035761185.1,NZ_CP142115.1.region018.gbk,0,
GCF_035918515.1,NZ_CP142354.1.region001.gbk,0,
GCF_035918515.1,NZ_CP142354.1.region002.gbk,0,
GCF_035918515.1,NZ_CP142354.1.region003.gbk,0,
GCF_035918515.1,NZ_CP142354.1.region004.gbk,0,
GCF_035759335.1,NZ_CP142113.1.region001.gbk,0,
GCF_035759335.1,NZ_CP142113.1.region002.gbk,0,
GCF_035759335.1,NZ_CP142113.1.region003.gbk,0,
GCF_035759335.1,NZ_CP142113.1.region004.gbk,0,
GCF_035759335.1,NZ_CP142113.1.region005.gbk,0,
GCF_035759335.1,NZ_CP142113.1.region006.gbk,0,
GCF_035759335.1,NZ_CP142113.1.region007.gbk,0,
GCF_035759335.1,NZ_CP142113.1.region008.gbk,0,
GCF_035759335.1,NZ_CP142113.1.region009.gbk,0,
GCF_035759335.1,NZ_CP142113.1.region010.gbk,0,
GCF_035759335.1,NZ_CP142113.1.region011.gbk,0,
GCF_035759335.1,NZ_CP142113.1.region012.gbk,0,
GCF_035759335.1,NZ_CP142113.1.region013.gbk,0,
GCF_035759335.1,NZ_CP142113.1.region014.gbk,0,
GCF_035759335.1,NZ_CP142113.1.region015.gbk,0,
GCF_035759335.1,NZ_CP142113.1.region016.gbk,0,
GCF_035759335.1,NZ_CP142113.1.region017.gbk,0,
GCF_035759335.1,NZ_CP142113.1.region018.gbk,0,
GCF_035763005.1,NZ_CP142117.1.region001.gbk,0,
GCF_035763005.1,NZ_CP142117.1.region002.gbk,0,
GCF_035763005.1,NZ_CP142117.1.region003.gbk,0,
GCF_035763005.1,NZ_CP142117.1.region004.gbk,0,
GCF_035763005.1,NZ_CP142117.1.region005.gbk,0,
GCF_035763005.1,NZ_CP142117.1.region006.gbk,0,
