"","dataname","syn_group","html_path","region_name","syn_type","Most.similar.known.cluster","Similarity","Genus"
"4393","GCF_001481715.1_NZ_CP013698.1.region004",1,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001481715.1\index.html","#r1c4","NI-siderophore","0",0,"Corynebacterium"
"4394","GCF_001481675.1_NZ_CP013697.1.region004",1,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001481675.1\index.html","#r1c4","NI-siderophore","0",0,"Corynebacterium"
"4395","GCF_001456175.1_NZ_CP013327.1.region003",1,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001456175.1\index.html","#r1c3","NI-siderophore","0",0,"Corynebacterium"
"4396","GCF_001447295.1_NZ_CP013146.1.region004",1,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001447295.1\index.html","#r1c4","NI-siderophore","0",0,"Corynebacterium"
"4397","GCF_001663495.1_NZ_CP015309.1.region003",1,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001663495.1\index.html","#r1c3","NI-siderophore","0",0,"Corynebacterium"
"4398","GCF_001865765.1_NZ_CP016826.1.region004",1,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001865765.1\index.html","#r1c4","NI-siderophore","0",0,"Corynebacterium"
"4399","GCF_001682275.1_NZ_CP014998.1.region003",1,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001682275.1\index.html","#r1c3","NI-siderophore","0",0,"Corynebacterium"
"4400","GCF_002794435.1_NZ_CP024602.1.region003",1,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_002794435.1\index.html","#r1c3","NI-siderophore","0",0,"Corynebacterium"
"4401","GCF_001682255.2_NZ_CP015100.2.region003",1,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001682255.2\index.html","#r1c3","NI-siderophore","0",0,"Corynebacterium"
"4402","GCF_001433475.1_NZ_CP012837.1.region005",1,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001433475.1\index.html","#r1c5","NI-siderophore","0",0,"Corynebacterium"
"4403","GCF_000221625.1_NC_017305.1.region003",1,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000221625.1\index.html","#r1c3","NI-siderophore","0",0,"Corynebacterium"
"4404","GCF_000255935.1_NC_017031.1.region003",1,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000255935.1\index.html","#r1c3","NI-siderophore","0",0,"Corynebacterium"
"4405","GCF_000227175.1_NC_017306.1.region003",1,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000227175.1\index.html","#r1c3","NI-siderophore","0",0,"Corynebacterium"
"4406","GCF_000144935.2_NC_017300.2.region005",1,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000144935.2\index.html","#r1c5","NI-siderophore","0",0,"Corynebacterium"
"4407","GCF_000144675.2_NC_017301.2.region003",1,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000144675.2\index.html","#r1c3","NI-siderophore","0",0,"Corynebacterium"
"4408","GCF_000152065.3_NC_017303.3.region003",1,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000152065.3\index.html","#r1c3","NI-siderophore","0",0,"Corynebacterium"
"4409","GCF_000143705.2_NC_014329.2.region003",1,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000143705.2\index.html","#r1c3","NI-siderophore","0",0,"Corynebacterium"
"4410","GCF_001653295.1_NZ_CP014341.1.region004",1,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001653295.1\index.html","#r1c4","NI-siderophore","0",0,"Corynebacterium"
"4411","GCF_001481755.1_NZ_CP013699.1.region004",1,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001481755.1\index.html","#r1c4","NI-siderophore","0",0,"Corynebacterium"
"4412","GCF_041898955.1_NZ_CP157824.1.region005",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_041898955.1\index.html","#r1c5","NI-siderophore","0",0,"Corynebacterium"
"4413","GCF_041899045.1_NZ_CP157825.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_041899045.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4414","GCF_041898185.1_NZ_CP157823.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_041898185.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4415","GCF_041898055.1_NZ_CP157822.1.region002",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_041898055.1\index.html","#r1c2","NI-siderophore","0",0,"Corynebacterium"
"4416","GCF_000241915.1_NC_016783.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000241915.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4417","GCF_900638705.1_NZ_LR134538.1.region004",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_900638705.1\index.html","#r1c4","NI-siderophore","0",0,"Corynebacterium"
"4418","GCF_963556635.1_NZ_OY750576.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_963556635.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4419","GCF_024968525.1_NZ_CP103891.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024968525.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4420","GCF_024969445.1_NZ_CP103902.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024969445.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4421","GCF_024969545.1_NZ_CP103894.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024969545.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4422","GCF_024969505.1_NZ_CP103895.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024969505.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4423","GCF_024968705.1_NZ_CP103890.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024968705.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4424","GCF_021560275.1_NZ_CP040522.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_021560275.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4425","GCF_021560235.1_NZ_CP040520.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_021560235.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4426","GCF_014826095.1_NZ_CP040557.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_014826095.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4427","GCF_021560295.1_NZ_CP040523.1.region003",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_021560295.1\index.html","#r1c3","NI-siderophore","0",0,"Corynebacterium"
"4428","GCF_000255255.1_NC_016790.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000255255.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4429","GCF_004758745.1_NZ_CP038504.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_004758745.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4430","GCF_021560115.1_NZ_CP091095.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_021560115.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4431","GCF_963556575.1_NZ_OY750577.1.region005",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_963556575.1\index.html","#r1c5","NI-siderophore","0",0,"Corynebacterium"
"4432","GCF_963556565.1_NZ_OY750578.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_963556565.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4433","GCF_900638715.1_NZ_LR134537.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_900638715.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4434","GCF_021560255.1_NZ_CP040521.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_021560255.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4435","GCF_021560215.1_NZ_CP040519.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_021560215.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4436","GCF_000255155.1_NC_016802.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000255155.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4437","GCF_000241935.1_NC_016800.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000241935.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4438","GCF_000195815.1_NC_002935.2.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000195815.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4439","GCF_002073375.2_NZ_CP020410.2.region005",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_002073375.2\index.html","#r1c5","NI-siderophore","0",0,"Corynebacterium"
"4440","GCF_024968265.1_NZ_CP103897.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024968265.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4441","GCF_024968405.1_NZ_CP103899.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024968405.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4442","GCF_024969365.1_NZ_CP103888.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024969365.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4443","GCF_024969465.1_NZ_CP103901.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024969465.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4444","GCF_024969525.1_NZ_CP103896.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024969525.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4445","GCF_024969565.1_NZ_CP103903.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024969565.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4446","GCF_024969485.1_NZ_CP103893.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024969485.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4447","GCF_024969425.1_NZ_CP103900.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024969425.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4448","GCF_024969205.1_NZ_CP103892.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024969205.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4449","GCF_024968285.1_NZ_CP103889.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024968285.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4450","GCF_024968245.1_NZ_CP103898.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024968245.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4451","GCF_000255235.1_NC_016786.1.region002",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000255235.1\index.html","#r1c2","NI-siderophore","0",0,"Corynebacterium"
"4452","GCF_000241895.1_NC_016782.1.region002",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000241895.1\index.html","#r1c2","NI-siderophore","0",0,"Corynebacterium"
"4453","GCF_000255195.1_NC_016788.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000255195.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4454","GCF_000242775.1_NC_016787.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000242775.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4455","GCF_003194045.1_NZ_CP029644.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_003194045.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4456","GCF_021560315.1_NZ_CP040525.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_021560315.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4457","GCF_021560335.1_NZ_CP040526.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_021560335.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4458","GCF_001902275.1_NZ_CP018331.1.region005",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001902275.1\index.html","#r1c5","NI-siderophore","0",0,"Corynebacterium"
"4459","GCF_000255215.1_NC_016785.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000255215.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4460","GCF_020736085.1_NZ_CP085958.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_020736085.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4461","GCF_021052705.1_NZ_CP088145.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_021052705.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4462","GCF_020736125.1_NZ_CP085960.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_020736125.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4463","GCF_030408695.1_NZ_CP047201.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408695.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4464","GCF_902809765.1_NZ_LR777867.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_902809765.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4465","GCF_001457455.1_NZ_LN831026.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001457455.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4466","GCF_002843135.1_NZ_CP025209.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_002843135.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4467","GCF_000255175.1_NC_016801.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000255175.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4468","GCF_000255275.1_NC_016789.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000255275.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4469","GCF_020736105.1_NZ_CP085959.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_020736105.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4470","GCF_000241875.1_NC_016799.1.region001",2,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000241875.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4471","GCF_001579925.1_NZ_CP013263.1.region006",3,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001579925.1\index.html","#r1c6","NI-siderophore","0",0,"Corynebacterium"
"4472","GCF_011612265.2_NZ_CP050134.2.region005",4,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_011612265.2\index.html","#r1c5","NI-siderophore","0",0,"Corynebacterium"
"4473","GCF_900638255.1_NZ_LR134504.1.region003",4,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_900638255.1\index.html","#r1c3","NI-siderophore","0",0,"Corynebacterium"
"4474","GCF_001020985.1_NZ_CP011542.1.region001",4,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001020985.1\index.html","#r1c1","NI-siderophore","0",0,"Corynebacterium"
"4475","GCF_030515855.1_NZ_CP100372.1.region004",5,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030515855.1\index.html","#r1c4","NI-siderophore","0",0,"Corynebacterium"
"4476","GCF_030408795.1_NZ_CP047211.1.region004",6,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408795.1\index.html","#r1c4","NI-siderophore","0",0,"Corynebacterium"
"4477","GCF_003070865.1_NZ_CP026948.1.region004",7,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_003070865.1\index.html","#r1c4","NI-siderophore","0",0,"Corynebacterium"
"4478","GCF_000177535.2_NC_015673.1.region002",8,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000177535.2\index.html","#r1c2","NI-siderophore","corynecin III/corynecin I/corynecin II",0.13,"Corynebacterium"
"4479","GCF_046717515.1_NZ_CP177117.1.region001",9,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_046717515.1\index.html","#r1c1","NI-siderophore","dehydroxynocardamine",0.28,"Corynebacterium"
"4480","GCF_046097515.1_NZ_CP175769.1.region001",9,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_046097515.1\index.html","#r1c1","NI-siderophore","dehydroxynocardamine",0.28,"Corynebacterium"
"4481","GCF_046717775.1_NZ_CP177098.1.region001",9,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_046717775.1\index.html","#r1c1","NI-siderophore","dehydroxynocardamine",0.28,"Corynebacterium"
"4482","GCF_046717455.1_NZ_CP177107.1.region001",9,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_046717455.1\index.html","#r1c1","NI-siderophore","dehydroxynocardamine",0.28,"Corynebacterium"
"4483","GCF_046097235.1_NZ_CP175775.1.region001",9,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_046097235.1\index.html","#r1c1","NI-siderophore","dehydroxynocardamine",0.28,"Corynebacterium"
"4484","GCF_046717495.1_NZ_CP177115.1.region002",9,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_046717495.1\index.html","#r1c2","NI-siderophore","dehydroxynocardamine",0.28,"Corynebacterium"
"4485","GCF_046097315.1_NZ_CP175795.1.region001",9,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_046097315.1\index.html","#r1c1","NI-siderophore","dehydroxynocardamine",0.28,"Corynebacterium"
"4486","GCF_030227225.2_NZ_CP176023.1.region001",9,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030227225.2\index.html","#r1c1","NI-siderophore","dehydroxynocardamine",0.28,"Corynebacterium"
"4487","GCF_030229125.2_NZ_CP176019.1.region001",9,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030229125.2\index.html","#r1c1","NI-siderophore","dehydroxynocardamine",0.28,"Corynebacterium"
"4488","GCF_030229385.2_NZ_CP176017.1.region001",9,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030229385.2\index.html","#r1c1","NI-siderophore","dehydroxynocardamine",0.28,"Corynebacterium"
"4489","GCF_030229705.2_NZ_CP176026.1.region001",9,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030229705.2\index.html","#r1c1","NI-siderophore","dehydroxynocardamine",0.28,"Corynebacterium"
"4490","GCF_030229905.2_NZ_CP176016.1.region002",9,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030229905.2\index.html","#r1c2","NI-siderophore","dehydroxynocardamine",0.28,"Corynebacterium"
"4491","GCF_030232715.2_NZ_CP176022.1.region001",9,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030232715.2\index.html","#r1c1","NI-siderophore","dehydroxynocardamine",0.28,"Corynebacterium"
"4492","GCF_030232745.2_NZ_CP176015.1.region001",9,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030232745.2\index.html","#r1c1","NI-siderophore","dehydroxynocardamine",0.28,"Corynebacterium"
"4493","GCF_030232185.2_NZ_CP176028.1.region001",9,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030232185.2\index.html","#r1c1","NI-siderophore","dehydroxynocardamine",0.28,"Corynebacterium"
"4494","GCF_030229725.2_NZ_CP176024.1.region001",9,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030229725.2\index.html","#r1c1","NI-siderophore","dehydroxynocardamine",0.28,"Corynebacterium"
"4495","GCF_030229505.2_NZ_CP176012.1.region001",9,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030229505.2\index.html","#r1c1","NI-siderophore","dehydroxynocardamine",0.28,"Corynebacterium"
"4496","GCF_030229265.2_NZ_CP176014.1.region001",9,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030229265.2\index.html","#r1c1","NI-siderophore","dehydroxynocardamine",0.28,"Corynebacterium"
"4497","GCF_030227345.2_NZ_CP176025.1.region001",9,"\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030227345.2\index.html","#r1c1","NI-siderophore","dehydroxynocardamine",0.28,"Corynebacterium"
