Unnamed: 0,X,dataname,syn_group,html_path,region_name,syn_type,Most.similar.known.cluster,Similarity,Genus,strainName,folder_path,BGC_number,version,gbk_path,definition,length,topology
4546,4546,GCF_003209395.1_NZ_CP024988.1.region001,30,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_003209395.1\index.html,#r1c1,"NRP-metallophore,NRPS",berninamycin K/berninamycin J/berninamycin A/berninamycin B,0.22,Corynebacterium,GCF_003209395.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_003209395.1\,5,NZ_CP024988.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_003209395.1\GCF_003209395.1.gbk,"Corynebacterium provencense strain 17KM38 chromosome, complete genome.",3111650,circular
4547,4547,GCF_000418365.1_NC_021663.1.region005,31,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000418365.1\index.html,#r1c5,"NRP-metallophore,NRPS",berninamycin K/berninamycin J/berninamycin A/berninamycin B,0.22,Corynebacterium,GCF_000418365.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000418365.1\,5,NC_021663.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000418365.1\GCF_000418365.1.gbk,"Corynebacterium terpenotabidum Y-11, complete sequence.",2751233,circular
4548,4548,GCF_000626675.1_NZ_CP006842.1.region003,32,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000626675.1\index.html,#r1c3,"NRP-metallophore,NRPS",TP-1161,0.41,Corynebacterium,GCF_000626675.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000626675.1\,7,NZ_CP006842.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000626675.1\GCF_000626675.1.gbk,"Corynebacterium glyciniphilum AJ 3170 chromosome, complete genome.",3509786,circular
4549,4549,GCF_001941505.1_NZ_CP009248.1.region001,33,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001941505.1\index.html,#r1c1,"NRP-metallophore,NRPS",mirubactin,0.28,Corynebacterium,GCF_001941505.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001941505.1\,6,NZ_CP009248.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001941505.1\GCF_001941505.1.gbk,"Corynebacterium sphenisci DSM 44792 chromosome, complete genome.",2594799,circular
4550,4550,GCF_030408755.1_NZ_CP047209.1.region001,34,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408755.1\index.html,#r1c1,"NRP-metallophore,NRPS",lagriene,0.06,Corynebacterium,GCF_030408755.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408755.1\,6,NZ_CP047209.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408755.1\GCF_030408755.1.gbk,"Corynebacterium felinum strain DSM 44508 chromosome, complete genome.",3236025,circular
4551,4551,GCF_030408595.1_NZ_CP047080.1.region002,34,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408595.1\index.html,#r1c2,"NRP-metallophore,NRPS,lanthipeptide-class-i",coelimycin P1,0.08,Corynebacterium,GCF_030408595.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408595.1\,8,NZ_CP047080.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408595.1\GCF_030408595.1.gbk,"Corynebacterium canis strain DSM 45402 chromosome, complete genome.",3045310,circular
4552,4552,GCF_000179395.2_NC_015859.1.region007,35,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000179395.2\index.html,#r1c7,"NRP-metallophore,NRPS",madurastatin A2/madurastatin E1/madurastatin F/madurastatin G1/madurastatin A1,0.23,Corynebacterium,GCF_000179395.2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000179395.2\,7,NC_015859.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000179395.2\GCF_000179395.2.gbk,"Corynebacterium variabile DSM 44702, complete sequence.",3433007,circular
4553,4553,GCF_016128075.1_NZ_CP066067.1.region009,36,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016128075.1\index.html,#r1c9,"NRP-metallophore,NRPS",frankobactin A1/frankobactin A2/frankobactin A3/frankobactin B1/frankobactin B2/frankobactin B3/frankobactin C1,0.16,Corynebacterium,GCF_016128075.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016128075.1\,9,NZ_CP066067.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016128075.1\GCF_016128075.1.gbk,"Corynebacterium bovis strain FDAARGOS_1052 chromosome, complete genome.",2600540,circular
4554,4554,GCF_030408615.1_NZ_CP047187.1.region002,36,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408615.1\index.html,#r1c2,"NRP-metallophore,NRPS",frankobactin A1/frankobactin A2/frankobactin A3/frankobactin B1/frankobactin B2/frankobactin B3/frankobactin C1,0.16,Corynebacterium,GCF_030408615.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408615.1\,9,NZ_CP047187.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408615.1\GCF_030408615.1.gbk,"Corynebacterium bovis DSM 20582 = CIP 54.80 strain DSM 20582 chromosome, complete genome.",2600927,circular
4555,4555,GCF_030408675.1_NZ_CP047200.1.region001,37,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408675.1\index.html,#r1c1,"NRP-metallophore,NRPS",madurastatin A2/madurastatin E1/madurastatin F/madurastatin G1/madurastatin A1,0.11,Corynebacterium,GCF_030408675.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408675.1\,4,NZ_CP047200.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408675.1\GCF_030408675.1.gbk,"Corynebacterium durum strain DSM 45333 chromosome, complete genome.",2786863,circular
4556,4556,GCF_900477975.1_NZ_LS483459.1.region002,38,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_900477975.1\index.html,#r1c2,"NRP-metallophore,NRPS",coelichelin,0.45,Corynebacterium,GCF_900477975.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_900477975.1\,4,NZ_LS483459.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_900477975.1\GCF_900477975.1.gbk,"Corynebacterium jeikeium strain NCTC11914 chromosome 1, complete sequence.",2414649,circular
4557,4557,GCF_000006605.1_NC_007164.1.region005,38,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000006605.1\index.html,#r1c5,"NRP-metallophore,NRPS",coelichelin,0.45,Corynebacterium,GCF_000006605.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000006605.1\,6,NC_007164.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000006605.1\GCF_000006605.1.gbk,"Corynebacterium jeikeium K411, complete sequence.",2462499,circular
4558,4558,GCF_030503635.1_NZ_CP129965.1.region002,38,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030503635.1\index.html,#r1c2,"T1PKS,NRP-metallophore,NRPS",griseobactin,0.15,Corynebacterium,GCF_030503635.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030503635.1\,4,NZ_CP129965.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030503635.1\GCF_030503635.1.gbk,"Corynebacterium sp. P3-F1 chromosome, complete genome.",2118088,circular
4559,4559,GCF_016127095.1_NZ_CP065982.1.region001,38,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016127095.1\index.html,#r1c1,"NRP-metallophore,NRPS",berninamycin K/berninamycin J/berninamycin A/berninamycin B,0.22,Corynebacterium,GCF_016127095.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016127095.1\,5,NZ_CP065982.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016127095.1\GCF_016127095.1.gbk,"Corynebacterium urealyticum strain FDAARGOS_996 chromosome, complete genome.",2350935,circular
4560,4560,GCF_000338095.1_NC_020230.1.region002,38,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000338095.1\index.html,#r1c2,"NRP-metallophore,NRPS",berninamycin K/berninamycin J/berninamycin A/berninamycin B,0.22,Corynebacterium,GCF_000338095.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000338095.1\,5,NC_020230.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000338095.1\GCF_000338095.1.gbk,"Corynebacterium urealyticum DSM 7111, complete sequence.",2316065,circular
4561,4561,GCF_016889365.1_NZ_CP069509.1.region002,39,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016889365.1\index.html,#r1c2,"NRP-metallophore,NRPS",myxochelin A/myxochelin B,0.16,Corynebacterium,GCF_016889365.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016889365.1\,3,NZ_CP069509.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016889365.1\GCF_016889365.1.gbk,"Corynebacterium kroppenstedtii strain FDAARGOS_1192 chromosome, complete genome.",2446807,circular
4562,4562,GCF_000023145.1_NC_012704.1.region003,39,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000023145.1\index.html,#r1c3,"NRP-metallophore,NRPS",myxochelin B/myxochelin N/myxochelin O/myxochelin P/myxochelin Q/myxochelin A,0.16,Corynebacterium,GCF_000023145.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000023145.1\,3,NC_012704.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000023145.1\GCF_000023145.1.gbk,"Corynebacterium kroppenstedtii DSM 44385, complete sequence.",2446804,circular
4563,4563,GCF_045277265.1_NZ_CP119163.1.region002,39,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_045277265.1\index.html,#r1c2,"NRP-metallophore,NRPS",diazaquinomycin H/diazaquinomycin J,0.04,Corynebacterium,GCF_045277265.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_045277265.1\,3,NZ_CP119163.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_045277265.1\GCF_045277265.1.gbk,"Corynebacterium kroppenstedtii subsp. demodicis strain Df-1 chromosome, complete genome.",2456075,circular
4564,4564,GCF_016889405.1_NZ_CP069512.1.region002,39,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016889405.1\index.html,#r1c2,"NRP-metallophore,NRPS",fimsbactin A,0.11,Corynebacterium,GCF_016889405.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016889405.1\,3,NZ_CP069512.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016889405.1\GCF_016889405.1.gbk,"Corynebacterium kroppenstedtii strain FDAARGOS_1194 chromosome, complete genome.",2511877,circular
4565,4565,GCF_030486685.2_NZ_CP137757.1.region003,39,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030486685.2\index.html,#r1c3,"NRP-metallophore,NRPS",fimsbactin A,0.11,Corynebacterium,GCF_030486685.2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030486685.2\,3,NZ_CP137757.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030486685.2\GCF_030486685.2.gbk,"Corynebacterium pseudokroppenstedtii strain P15_C1 chromosome, complete genome.",2512499,circular
4566,4566,GCF_030408835.1_NZ_CP047357.1.region002,40,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408835.1\index.html,#r1c2,"NRP-metallophore,NRPS",berninamycin K/berninamycin J/berninamycin A/berninamycin B,0.22,Corynebacterium,GCF_030408835.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408835.1\,5,NZ_CP047357.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408835.1\GCF_030408835.1.gbk,"Corynebacterium freneyi strain DSM 44506 chromosome, complete genome.",2880330,circular
4567,4567,GCF_019047805.1_NZ_CP077258.1.region005,40,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_019047805.1\index.html,#r1c5,"NRP-metallophore,NRPS",berninamycin K/berninamycin J/berninamycin A/berninamycin B,0.22,Corynebacterium,GCF_019047805.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_019047805.1\,5,NZ_CP077258.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_019047805.1\GCF_019047805.1.gbk,"Corynebacterium freneyi strain FDAARGOS 1426 chromosome, complete genome.",2881812,circular
4568,4568,GCF_020097495.1_NZ_CP083645.1.region002,40,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_020097495.1\index.html,#r1c2,"NRP-metallophore,NRPS",berninamycin K/berninamycin J/berninamycin A/berninamycin B,0.22,Corynebacterium,GCF_020097495.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_020097495.1\,6,NZ_CP083645.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_020097495.1\GCF_020097495.1.gbk,"Corynebacterium freneyi strain FDAARGOS_1495 chromosome, complete genome.",2881836,circular
4569,4569,GCF_030408795.1_NZ_CP047211.1.region002,41,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408795.1\index.html,#r1c2,"NRP-metallophore,NRPS",nocobactin NA/nocobactin NA 10152B,0.5,Corynebacterium,GCF_030408795.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408795.1\,6,NZ_CP047211.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408795.1\GCF_030408795.1.gbk,"Corynebacterium hansenii strain DSM 45109 chromosome, complete genome.",3098017,circular
4570,4570,GCF_030408835.1_NZ_CP047357.1.region003,41,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408835.1\index.html,#r1c3,"NRP-metallophore,NRPS",nocobactin NA/nocobactin NA 10152B,0.37,Corynebacterium,GCF_030408835.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408835.1\,5,NZ_CP047357.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408835.1\GCF_030408835.1.gbk,"Corynebacterium freneyi strain DSM 44506 chromosome, complete genome.",2880330,circular
4571,4571,GCF_020097495.1_NZ_CP083645.1.region003,41,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_020097495.1\index.html,#r1c3,"NRP-metallophore,NRPS",nocobactin NA/nocobactin NA 10152B,0.37,Corynebacterium,GCF_020097495.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_020097495.1\,6,NZ_CP083645.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_020097495.1\GCF_020097495.1.gbk,"Corynebacterium freneyi strain FDAARGOS_1495 chromosome, complete genome.",2881836,circular
4572,4572,GCF_019047805.1_NZ_CP077258.1.region001,41,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_019047805.1\index.html,#r1c1,"NRP-metallophore,NRPS",nocobactin NA/nocobactin NA 10152B,0.37,Corynebacterium,GCF_019047805.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_019047805.1\,5,NZ_CP077258.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_019047805.1\GCF_019047805.1.gbk,"Corynebacterium freneyi strain FDAARGOS 1426 chromosome, complete genome.",2881812,circular
4573,4573,GCF_001274895.1_NZ_CP006841.1.region001,42,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001274895.1\index.html,#r1c1,"NRP-metallophore,NRPS",TP-1161,0.16,Corynebacterium,GCF_001274895.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001274895.1\,4,NZ_CP006841.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001274895.1\GCF_001274895.1.gbk,"Corynebacterium lactis RW2-5 chromosome, complete genome.",2769745,circular
4574,4574,GCF_002804085.1_NZ_CP024932.1.region006,42,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_002804085.1\index.html,#r1c6,"NRP-metallophore,NRPS",coelichelin,0.45,Corynebacterium,GCF_002804085.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_002804085.1\,7,NZ_CP024932.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_002804085.1\GCF_002804085.1.gbk,"Corynebacterium striatum strain 216 chromosome, complete genome.",3031488,circular
4575,4575,GCF_030408715.1_NZ_CP047202.1.region001,42,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408715.1\index.html,#r1c1,"NRP-metallophore,NRPS",coelichelin,0.45,Corynebacterium,GCF_030408715.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408715.1\,4,NZ_CP047202.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408715.1\GCF_030408715.1.gbk,"Corynebacterium confusum strain DSM 44384 chromosome, complete genome.",2479845,circular
4576,4576,GCF_001586215.1_NZ_CP014634.1.region001,42,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001586215.1\index.html,#r1c1,"NRP-metallophore,NRPS",coelichelin,0.45,Corynebacterium,GCF_001586215.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001586215.1\,6,NZ_CP014634.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001586215.1\GCF_001586215.1.gbk,"Corynebacterium simulans strain PES1 chromosome, complete genome.",2737971,circular
4577,4577,GCF_002803965.1_NZ_CP024931.1.region002,42,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_002803965.1\index.html,#r1c2,"NRP-metallophore,NRPS",coelichelin,0.45,Corynebacterium,GCF_002803965.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_002803965.1\,5,NZ_CP024931.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_002803965.1\GCF_002803965.1.gbk,"Corynebacterium striatum strain 215 chromosome, complete genome.",2993983,circular
4578,4578,GCF_016728105.1_NZ_CP068158.1.region002,42,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016728105.1\index.html,#r1c2,"NRP-metallophore,NRPS",coelichelin,0.45,Corynebacterium,GCF_016728105.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016728105.1\,5,NZ_CP068158.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016728105.1\GCF_016728105.1.gbk,"Corynebacterium striatum strain FDAARGOS_1115 chromosome, complete genome.",2904831,circular
4579,4579,GCF_016728205.1_NZ_CP068157.1.region002,42,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016728205.1\index.html,#r1c2,"NRP-metallophore,NRPS",coelichelin,0.45,Corynebacterium,GCF_016728205.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016728205.1\,5,NZ_CP068157.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016728205.1\GCF_016728205.1.gbk,"Corynebacterium striatum strain FDAARGOS_1116 chromosome, complete genome.",2665682,circular
4580,4580,GCF_046097395.1_NZ_CP175789.1.region003,42,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_046097395.1\index.html,#r1c3,"NRP-metallophore,NRPS",coelichelin,0.45,Corynebacterium,GCF_046097395.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_046097395.1\,5,NZ_CP175789.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_046097395.1\GCF_046097395.1.gbk,"Corynebacterium sp. YSMAA1_1_F7 chromosome, complete genome.",2439514,circular
4581,4581,GCF_028609885.1_NZ_CP063195.1.region004,42,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_028609885.1\index.html,#r1c4,"NRP-metallophore,NRPS",coelichelin,0.45,Corynebacterium,GCF_028609885.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_028609885.1\,4,NZ_CP063195.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_028609885.1\GCF_028609885.1.gbk,"Corynebacterium jeikeium strain DSM 7171 chromosome, complete genome.",2524840,circular
4582,4582,GCF_030503595.1_NZ_CP129966.1.region003,42,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030503595.1\index.html,#r1c3,"NRP-metallophore,NRPS",coelichelin,0.45,Corynebacterium,GCF_030503595.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030503595.1\,4,NZ_CP129966.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030503595.1\GCF_030503595.1.gbk,"Corynebacterium sp. P4-C1 chromosome, complete genome.",2313418,circular
4583,4583,GCF_900187235.1_NZ_LT906481.1.region006,42,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_900187235.1\index.html,#r1c6,"NRP-metallophore,NRPS",berninamycin K/berninamycin J/berninamycin A/berninamycin B,0.22,Corynebacterium,GCF_900187235.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_900187235.1\,6,NZ_LT906481.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_900187235.1\GCF_900187235.1.gbk,"Corynebacterium urealyticum strain NCTC12011 chromosome 1, complete sequence.",2377532,circular
4584,4584,GCF_016127975.1_NZ_CP066064.1.region001,42,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016127975.1\index.html,#r1c1,"NRP-metallophore,NRPS",berninamycin K/berninamycin J/berninamycin A/berninamycin B,0.22,Corynebacterium,GCF_016127975.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016127975.1\,6,NZ_CP066064.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016127975.1\GCF_016127975.1.gbk,"Corynebacterium urealyticum strain FDAARGOS_994 chromosome, complete genome.",2384218,circular
4585,4585,GCF_000069945.1_NC_010545.1.region002,42,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000069945.1\index.html,#r1c2,"NRP-metallophore,NRPS",berninamycin K/berninamycin J/berninamycin A/berninamycin B,0.22,Corynebacterium,GCF_000069945.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000069945.1\,6,NC_010545.1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000069945.1\GCF_000069945.1.gbk,"Corynebacterium urealyticum DSM 7109, complete sequence.",2369219,circular
