Tag,gbk_path,ACCESSION,VERSION
JQN76_RS07700,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016917315.1\GCF_016917315.1.gbk,NZ_CP070305,NZ_CP070305.1
JQN76_RS08775,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016917315.1\GCF_016917315.1.gbk,NZ_CP070305,NZ_CP070305.1
JQN76_RS09260,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016917315.1\GCF_016917315.1.gbk,NZ_CP070305,NZ_CP070305.1
JQN76_RS14075,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016917315.1\GCF_016917315.1.gbk,NZ_CP070305,NZ_CP070305.1
JQN77_RS02970,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016917335.1\GCF_016917335.1.gbk,NZ_CP070306,NZ_CP070306.1
JQN77_RS05930,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016917335.1\GCF_016917335.1.gbk,NZ_CP070306,NZ_CP070306.1
JQN77_RS06455,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016917335.1\GCF_016917335.1.gbk,NZ_CP070306,NZ_CP070306.1
JQN77_RS07045,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016917335.1\GCF_016917335.1.gbk,NZ_CP070306,NZ_CP070306.1
JQN77_RS07680,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016917335.1\GCF_016917335.1.gbk,NZ_CP070306,NZ_CP070306.1
JQN77_RS08760,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016917335.1\GCF_016917335.1.gbk,NZ_CP070306,NZ_CP070306.1
JQN77_RS09245,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016917335.1\GCF_016917335.1.gbk,NZ_CP070306,NZ_CP070306.1
JQN77_RS14060,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016917335.1\GCF_016917335.1.gbk,NZ_CP070306,NZ_CP070306.1
JX000_RS02905,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017086425.1\GCF_017086425.1.gbk,NZ_CP070964,NZ_CP070964.1
JX000_RS03355,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017086425.1\GCF_017086425.1.gbk,NZ_CP070964,NZ_CP070964.1
JX000_RS06845,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017086425.1\GCF_017086425.1.gbk,NZ_CP070964,NZ_CP070964.1
JX000_RS09725,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017086425.1\GCF_017086425.1.gbk,NZ_CP070964,NZ_CP070964.1
JX000_RS10345,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017086425.1\GCF_017086425.1.gbk,NZ_CP070964,NZ_CP070964.1
JYH18_RS00565,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017088305.1\GCF_017088305.1.gbk,NZ_CP070986,NZ_CP070986.1
JYH18_RS03155,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017088305.1\GCF_017088305.1.gbk,NZ_CP070986,NZ_CP070986.1
JYH18_RS03795,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017088305.1\GCF_017088305.1.gbk,NZ_CP070986,NZ_CP070986.1
JYH18_RS04850,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017088305.1\GCF_017088305.1.gbk,NZ_CP070986,NZ_CP070986.1
JYH18_RS05330,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017088305.1\GCF_017088305.1.gbk,NZ_CP070986,NZ_CP070986.1
JYH18_RS10005,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017088305.1\GCF_017088305.1.gbk,NZ_CP070986,NZ_CP070986.1
JYH18_RS10850,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017088305.1\GCF_017088305.1.gbk,NZ_CP070986,NZ_CP070986.1
JYH18_RS11360,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017088305.1\GCF_017088305.1.gbk,NZ_CP070986,NZ_CP070986.1
JX573_RS00395,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017088385.1\GCF_017088385.1.gbk,NZ_CP070983,NZ_CP070983.1
JX573_RS02975,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017088385.1\GCF_017088385.1.gbk,NZ_CP070983,NZ_CP070983.1
JX573_RS03615,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017088385.1\GCF_017088385.1.gbk,NZ_CP070983,NZ_CP070983.1
JX573_RS04875,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017088385.1\GCF_017088385.1.gbk,NZ_CP070983,NZ_CP070983.1
JX573_RS05355,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017088385.1\GCF_017088385.1.gbk,NZ_CP070983,NZ_CP070983.1
JX573_RS10940,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017088385.1\GCF_017088385.1.gbk,NZ_CP070983,NZ_CP070983.1
JX573_RS11460,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017088385.1\GCF_017088385.1.gbk,NZ_CP070983,NZ_CP070983.1
GOL67_RS00345,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017161095.1\GCF_017161095.1.gbk,NZ_CP046476,NZ_CP046476.1
GOL67_RS02905,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017161095.1\GCF_017161095.1.gbk,NZ_CP046476,NZ_CP046476.1
GOL67_RS03545,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017161095.1\GCF_017161095.1.gbk,NZ_CP046476,NZ_CP046476.1
GOL67_RS04615,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017161095.1\GCF_017161095.1.gbk,NZ_CP046476,NZ_CP046476.1
GOL67_RS05100,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017161095.1\GCF_017161095.1.gbk,NZ_CP046476,NZ_CP046476.1
GOL67_RS09890,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017161095.1\GCF_017161095.1.gbk,NZ_CP046476,NZ_CP046476.1
GOL67_RS10745,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017161095.1\GCF_017161095.1.gbk,NZ_CP046476,NZ_CP046476.1
GOL67_RS11270,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017161095.1\GCF_017161095.1.gbk,NZ_CP046476,NZ_CP046476.1
J2N84_RS02970,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017355005.1\GCF_017355005.1.gbk,NZ_CP071508,NZ_CP071508.1
J2N84_RS03500,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017355005.1\GCF_017355005.1.gbk,NZ_CP071508,NZ_CP071508.1
J2N84_RS05560,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017355005.1\GCF_017355005.1.gbk,NZ_CP071508,NZ_CP071508.1
J2N84_RS09485,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017355005.1\GCF_017355005.1.gbk,NZ_CP071508,NZ_CP071508.1
J2N84_RS10085,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017355005.1\GCF_017355005.1.gbk,NZ_CP071508,NZ_CP071508.1
J2N83_RS02970,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017355025.1\GCF_017355025.1.gbk,NZ_CP071512,NZ_CP071512.1
J2N83_RS03500,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017355025.1\GCF_017355025.1.gbk,NZ_CP071512,NZ_CP071512.1
J2N83_RS05560,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017355025.1\GCF_017355025.1.gbk,NZ_CP071512,NZ_CP071512.1
J2N83_RS09475,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017355025.1\GCF_017355025.1.gbk,NZ_CP071512,NZ_CP071512.1
J2N83_RS10075,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017355025.1\GCF_017355025.1.gbk,NZ_CP071512,NZ_CP071512.1
J2N82_RS02965,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017355045.1\GCF_017355045.1.gbk,NZ_CP071505,NZ_CP071505.1
J2N82_RS03490,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017355045.1\GCF_017355045.1.gbk,NZ_CP071505,NZ_CP071505.1
J2N82_RS05550,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017355045.1\GCF_017355045.1.gbk,NZ_CP071505,NZ_CP071505.1
J2N82_RS09465,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017355045.1\GCF_017355045.1.gbk,NZ_CP071505,NZ_CP071505.1
J2N82_RS10065,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017355045.1\GCF_017355045.1.gbk,NZ_CP071505,NZ_CP071505.1
J3R86_RS00280,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017357005.1\GCF_017357005.1.gbk,NZ_CP071589,NZ_CP071589.1
J3R86_RS02550,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017357005.1\GCF_017357005.1.gbk,NZ_CP071589,NZ_CP071589.1
J3R86_RS03215,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017357005.1\GCF_017357005.1.gbk,NZ_CP071589,NZ_CP071589.1
J3R86_RS08495,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017357005.1\GCF_017357005.1.gbk,NZ_CP071589,NZ_CP071589.1
J3R86_RS09645,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017357005.1\GCF_017357005.1.gbk,NZ_CP071589,NZ_CP071589.1
J3R86_RS09660,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017357005.1\GCF_017357005.1.gbk,NZ_CP071589,NZ_CP071589.1
J3R86_RS10100,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017357005.1\GCF_017357005.1.gbk,NZ_CP071589,NZ_CP071589.1
HF583_RS01840,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017795485.1\GCF_017795485.1.gbk,NZ_CP051149,NZ_CP051149.1
HF583_RS02715,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017795485.1\GCF_017795485.1.gbk,NZ_CP051149,NZ_CP051149.1
HF583_RS03240,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017795485.1\GCF_017795485.1.gbk,NZ_CP051149,NZ_CP051149.1
HF583_RS11725,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017795485.1\GCF_017795485.1.gbk,NZ_CP051149,NZ_CP051149.1
HF583_RS11850,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017795485.1\GCF_017795485.1.gbk,NZ_CP051149,NZ_CP051149.1
H7684_RS02315,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017798245.1\GCF_017798245.1.gbk,NZ_CP060278,NZ_CP060278.1
H7684_RS04830,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017798245.1\GCF_017798245.1.gbk,NZ_CP060278,NZ_CP060278.1
H7684_RS05470,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017798245.1\GCF_017798245.1.gbk,NZ_CP060278,NZ_CP060278.1
H7684_RS06870,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017798245.1\GCF_017798245.1.gbk,NZ_CP060278,NZ_CP060278.1
H7684_RS07355,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017798245.1\GCF_017798245.1.gbk,NZ_CP060278,NZ_CP060278.1
H7684_RS12900,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017798245.1\GCF_017798245.1.gbk,NZ_CP060278,NZ_CP060278.1
H7684_RS13455,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_017798245.1\GCF_017798245.1.gbk,NZ_CP060278,NZ_CP060278.1
KAJ74_RS02060,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018075265.1\GCF_018075265.1.gbk,NZ_CP073012,NZ_CP073012.1
KAJ74_RS03610,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018075265.1\GCF_018075265.1.gbk,NZ_CP073012,NZ_CP073012.1
KAJ74_RS04250,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018075265.1\GCF_018075265.1.gbk,NZ_CP073012,NZ_CP073012.1
KAJ74_RS06920,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018075265.1\GCF_018075265.1.gbk,NZ_CP073012,NZ_CP073012.1
KAJ74_RS10000,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018075265.1\GCF_018075265.1.gbk,NZ_CP073012,NZ_CP073012.1
KAJ74_RS10520,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018075265.1\GCF_018075265.1.gbk,NZ_CP073012,NZ_CP073012.1
KAJ74_RS11375,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018075265.1\GCF_018075265.1.gbk,NZ_CP073012,NZ_CP073012.1
JYA46_RS04845,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093065.1\GCF_018093065.1.gbk,NZ_CP070991,NZ_CP070991.1
JYA46_RS05325,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093065.1\GCF_018093065.1.gbk,NZ_CP070991,NZ_CP070991.1
JYA46_RS06365,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093065.1\GCF_018093065.1.gbk,NZ_CP070991,NZ_CP070991.1
JYA46_RS07000,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093065.1\GCF_018093065.1.gbk,NZ_CP070991,NZ_CP070991.1
JYA46_RS09530,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093065.1\GCF_018093065.1.gbk,NZ_CP070991,NZ_CP070991.1
JYA46_RS12290,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093065.1\GCF_018093065.1.gbk,NZ_CP070991,NZ_CP070991.1
JYA46_RS12820,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093065.1\GCF_018093065.1.gbk,NZ_CP070991,NZ_CP070991.1
JYA66_RS00310,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093105.1\GCF_018093105.1.gbk,NZ_CP071100,NZ_CP071100.1
JYA66_RS02835,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093105.1\GCF_018093105.1.gbk,NZ_CP071100,NZ_CP071100.1
JYA66_RS03655,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093105.1\GCF_018093105.1.gbk,NZ_CP071100,NZ_CP071100.1
JYA66_RS04735,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093105.1\GCF_018093105.1.gbk,NZ_CP071100,NZ_CP071100.1
JYA66_RS05215,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093105.1\GCF_018093105.1.gbk,NZ_CP071100,NZ_CP071100.1
JYA66_RS10915,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093105.1\GCF_018093105.1.gbk,NZ_CP071100,NZ_CP071100.1
JYA66_RS11450,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093105.1\GCF_018093105.1.gbk,NZ_CP071100,NZ_CP071100.1
JYA70_RS04495,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093205.1\GCF_018093205.1.gbk,NZ_CP071102,NZ_CP071102.1
JYA70_RS04975,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093205.1\GCF_018093205.1.gbk,NZ_CP071102,NZ_CP071102.1
JYA70_RS06155,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093205.1\GCF_018093205.1.gbk,NZ_CP071102,NZ_CP071102.1
JYA70_RS06800,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093205.1\GCF_018093205.1.gbk,NZ_CP071102,NZ_CP071102.1
JYA70_RS09345,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093205.1\GCF_018093205.1.gbk,NZ_CP071102,NZ_CP071102.1
JYA70_RS11935,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093205.1\GCF_018093205.1.gbk,NZ_CP071102,NZ_CP071102.1
JYA70_RS12450,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093205.1\GCF_018093205.1.gbk,NZ_CP071102,NZ_CP071102.1
JYA73_RS00255,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093225.1\GCF_018093225.1.gbk,NZ_CP071104,NZ_CP071104.1
JYA73_RS02760,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093225.1\GCF_018093225.1.gbk,NZ_CP071104,NZ_CP071104.1
JYA73_RS03400,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093225.1\GCF_018093225.1.gbk,NZ_CP071104,NZ_CP071104.1
JYA73_RS04460,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093225.1\GCF_018093225.1.gbk,NZ_CP071104,NZ_CP071104.1
JYA73_RS05080,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093225.1\GCF_018093225.1.gbk,NZ_CP071104,NZ_CP071104.1
JYA73_RS10235,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093225.1\GCF_018093225.1.gbk,NZ_CP071104,NZ_CP071104.1
JYA73_RS10765,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093225.1\GCF_018093225.1.gbk,NZ_CP071104,NZ_CP071104.1
KCG41_RS00460,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018135565.1\GCF_018135565.1.gbk,NZ_CP073065,NZ_CP073065.1
KCG41_RS03325,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018135565.1\GCF_018135565.1.gbk,NZ_CP073065,NZ_CP073065.1
KCG41_RS03955,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018135565.1\GCF_018135565.1.gbk,NZ_CP073065,NZ_CP073065.1
KCG41_RS05005,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018135565.1\GCF_018135565.1.gbk,NZ_CP073065,NZ_CP073065.1
KCG41_RS05485,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018135565.1\GCF_018135565.1.gbk,NZ_CP073065,NZ_CP073065.1
KCG41_RS11050,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018135565.1\GCF_018135565.1.gbk,NZ_CP073065,NZ_CP073065.1
KCG41_RS11590,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018135565.1\GCF_018135565.1.gbk,NZ_CP073065,NZ_CP073065.1
GQ601_RS01955,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018141385.1\GCF_018141385.1.gbk,NZ_CP047646,NZ_CP047646.1
GQ601_RS02440,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018141385.1\GCF_018141385.1.gbk,NZ_CP047646,NZ_CP047646.1
GQ601_RS03590,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018141385.1\GCF_018141385.1.gbk,NZ_CP047646,NZ_CP047646.1
GQ601_RS04220,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018141385.1\GCF_018141385.1.gbk,NZ_CP047646,NZ_CP047646.1
GQ601_RS06780,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018141385.1\GCF_018141385.1.gbk,NZ_CP047646,NZ_CP047646.1
GQ601_RS09285,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018141385.1\GCF_018141385.1.gbk,NZ_CP047646,NZ_CP047646.1
GQ601_RS09825,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018141385.1\GCF_018141385.1.gbk,NZ_CP047646,NZ_CP047646.1
IPU22_RS03045,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018219225.1\GCF_018219225.1.gbk,NZ_CP063367,NZ_CP063367.1
IPU22_RS03520,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018219225.1\GCF_018219225.1.gbk,NZ_CP063367,NZ_CP063367.1
IPU22_RS09980,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018219225.1\GCF_018219225.1.gbk,NZ_CP063367,NZ_CP063367.1
IPU22_RS11135,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018219225.1\GCF_018219225.1.gbk,NZ_CP063367,NZ_CP063367.1
IPU22_RS11265,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018219225.1\GCF_018219225.1.gbk,NZ_CP063367,NZ_CP063367.1
IPU21_RS03045,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018219245.1\GCF_018219245.1.gbk,NZ_CP063368,NZ_CP063368.1
IPU21_RS03520,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018219245.1\GCF_018219245.1.gbk,NZ_CP063368,NZ_CP063368.1
IPU21_RS10000,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018219245.1\GCF_018219245.1.gbk,NZ_CP063368,NZ_CP063368.1
IPU21_RS11155,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018219245.1\GCF_018219245.1.gbk,NZ_CP063368,NZ_CP063368.1
IPU21_RS11285,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018219245.1\GCF_018219245.1.gbk,NZ_CP063368,NZ_CP063368.1
KI212_RS00465,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018323945.1\GCF_018323945.1.gbk,NZ_AP024589,NZ_AP024589.1
KI212_RS01000,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018323945.1\GCF_018323945.1.gbk,NZ_AP024589,NZ_AP024589.1
KI212_RS04395,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018323945.1\GCF_018323945.1.gbk,NZ_AP024589,NZ_AP024589.1
KI212_RS05125,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018323945.1\GCF_018323945.1.gbk,NZ_AP024589,NZ_AP024589.1
KI212_RS08470,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018323945.1\GCF_018323945.1.gbk,NZ_AP024589,NZ_AP024589.1
KI212_RS08855,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018323945.1\GCF_018323945.1.gbk,NZ_AP024589,NZ_AP024589.1
KI212_RS09520,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018323945.1\GCF_018323945.1.gbk,NZ_AP024589,NZ_AP024589.1
GWG04_RS04590,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018336515.1\GCF_018336515.1.gbk,NZ_CP047922,NZ_CP047922.1
GWG04_RS05070,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018336515.1\GCF_018336515.1.gbk,NZ_CP047922,NZ_CP047922.1
GWG04_RS06585,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018336515.1\GCF_018336515.1.gbk,NZ_CP047922,NZ_CP047922.1
GWG04_RS07225,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018336515.1\GCF_018336515.1.gbk,NZ_CP047922,NZ_CP047922.1
GWG04_RS10050,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018336515.1\GCF_018336515.1.gbk,NZ_CP047922,NZ_CP047922.1
GWG04_RS12790,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018336515.1\GCF_018336515.1.gbk,NZ_CP047922,NZ_CP047922.1
GWG04_RS13340,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018336515.1\GCF_018336515.1.gbk,NZ_CP047922,NZ_CP047922.1
GWG03_RS04515,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018336535.1\GCF_018336535.1.gbk,NZ_CP047924,NZ_CP047924.1
GWG03_RS04995,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018336535.1\GCF_018336535.1.gbk,NZ_CP047924,NZ_CP047924.1
GWG03_RS06405,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018336535.1\GCF_018336535.1.gbk,NZ_CP047924,NZ_CP047924.1
GWG03_RS07045,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018336535.1\GCF_018336535.1.gbk,NZ_CP047924,NZ_CP047924.1
GWG03_RS09560,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018336535.1\GCF_018336535.1.gbk,NZ_CP047924,NZ_CP047924.1
GWG03_RS12300,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018336535.1\GCF_018336535.1.gbk,NZ_CP047924,NZ_CP047924.1
GWG03_RS12855,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018336535.1\GCF_018336535.1.gbk,NZ_CP047924,NZ_CP047924.1
J3R87_RS01220,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018399115.1\GCF_018399115.1.gbk,NZ_CP071594,NZ_CP071594.1
J3R87_RS01765,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018399115.1\GCF_018399115.1.gbk,NZ_CP071594,NZ_CP071594.1
J3R87_RS04265,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018399115.1\GCF_018399115.1.gbk,NZ_CP071594,NZ_CP071594.1
J3R87_RS06815,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018399115.1\GCF_018399115.1.gbk,NZ_CP071594,NZ_CP071594.1
J3R87_RS07640,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018399115.1\GCF_018399115.1.gbk,NZ_CP071594,NZ_CP071594.1
