"","sider_index","dataname","gbk_path","receptor_index","absolute_distance","relative_distance","most_similar_siderophore"
"30032",2911,"GCF_019334685.1_NZ_CP079759.1.region006","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019334685.1\GCF_019334685.1.gbk",2,2742726,0.655029555698479,"bacillibactin"
"30033",2911,"GCF_019334685.1_NZ_CP079759.1.region006","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019334685.1\GCF_019334685.1.gbk",3,2355937,0.562654952176633,"bacillibactin"
"30034",2911,"GCF_019334685.1_NZ_CP079759.1.region006","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019334685.1\GCF_019334685.1.gbk",4,2266782,0.541362573704157,"bacillibactin"
"30035",2911,"GCF_019334685.1_NZ_CP079759.1.region006","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019334685.1\GCF_019334685.1.gbk",5,2078050,0.496288790137704,"bacillibactin"
"30036",2911,"GCF_019334685.1_NZ_CP079759.1.region006","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019334685.1\GCF_019334685.1.gbk",6,91195,0.0217795799988489,"bacillibactin"
"30037",2911,"GCF_019334685.1_NZ_CP079759.1.region006","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019334685.1\GCF_019334685.1.gbk",7,106180,0.025358361799197,"bacillibactin"
"30038",2911,"GCF_019334685.1_NZ_CP079759.1.region006","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019334685.1\GCF_019334685.1.gbk",8,825237,0.197086630401996,"bacillibactin"
"30039",2912,"GCF_014298115.1_NZ_CP060417.1.region007","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_014298115.1\GCF_014298115.1.gbk",1,2864092,0.715253744597685,"bacillibactin"
"30040",2912,"GCF_014298115.1_NZ_CP060417.1.region007","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_014298115.1\GCF_014298115.1.gbk",2,2610868,0.652015757053289,"bacillibactin"
"30041",2912,"GCF_014298115.1_NZ_CP060417.1.region007","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_014298115.1\GCF_014298115.1.gbk",3,2253359,0.562734529014045,"bacillibactin"
"30042",2912,"GCF_014298115.1_NZ_CP060417.1.region007","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_014298115.1\GCF_014298115.1.gbk",4,2160986,0.53966608912115,"bacillibactin"
"30043",2912,"GCF_014298115.1_NZ_CP060417.1.region007","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_014298115.1\GCF_014298115.1.gbk",5,1974130,0.493002276052106,"bacillibactin"
"30044",2912,"GCF_014298115.1_NZ_CP060417.1.region007","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_014298115.1\GCF_014298115.1.gbk",6,91384,0.0228214555245833,"bacillibactin"
"30045",2912,"GCF_014298115.1_NZ_CP060417.1.region007","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_014298115.1\GCF_014298115.1.gbk",7,106363,0.026562182372858,"bacillibactin"
"30046",2912,"GCF_014298115.1_NZ_CP060417.1.region007","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_014298115.1\GCF_014298115.1.gbk",8,764144,0.19083076151599,"bacillibactin"
"30047",2913,"GCF_012648205.1_NZ_CP051465.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_012648205.1\GCF_012648205.1.gbk",1,2918382,0.718842691597735,"bacillibactin"
"30048",2913,"GCF_012648205.1_NZ_CP051465.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_012648205.1\GCF_012648205.1.gbk",2,2665755,0.656616748369515,"bacillibactin"
"30049",2913,"GCF_012648205.1_NZ_CP051465.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_012648205.1\GCF_012648205.1.gbk",3,2296594,0.565686675859161,"bacillibactin"
"30050",2913,"GCF_012648205.1_NZ_CP051465.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_012648205.1\GCF_012648205.1.gbk",4,2202982,0.542628590233,"bacillibactin"
"30051",2913,"GCF_012648205.1_NZ_CP051465.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_012648205.1\GCF_012648205.1.gbk",5,2014636,0.496236053001182,"bacillibactin"
"30052",2913,"GCF_012648205.1_NZ_CP051465.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_012648205.1\GCF_012648205.1.gbk",6,91399,0.0225129894473518,"bacillibactin"
"30053",2913,"GCF_012648205.1_NZ_CP051465.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_012648205.1\GCF_012648205.1.gbk",7,106381,0.0262032881147357,"bacillibactin"
"30054",2913,"GCF_012648205.1_NZ_CP051465.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_012648205.1\GCF_012648205.1.gbk",8,759327,0.187034001882836,"bacillibactin"
"30055",2914,"GCF_012648345.1_NZ_CP051466.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_012648345.1\GCF_012648345.1.gbk",1,2918334,0.718795281321466,"bacillibactin"
"30056",2914,"GCF_012648345.1_NZ_CP051466.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_012648345.1\GCF_012648345.1.gbk",2,2665707,0.656572418710676,"bacillibactin"
"30057",2914,"GCF_012648345.1_NZ_CP051466.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_012648345.1\GCF_012648345.1.gbk",3,2296546,0.565646847872001,"bacillibactin"
"30058",2914,"GCF_012648345.1_NZ_CP051466.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_012648345.1\GCF_012648345.1.gbk",4,2202934,0.542589903781618,"bacillibactin"
"30059",2914,"GCF_012648345.1_NZ_CP051466.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_012648345.1\GCF_012648345.1.gbk",5,2014588,0.496199663303395,"bacillibactin"
"30060",2914,"GCF_012648345.1_NZ_CP051466.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_012648345.1\GCF_012648345.1.gbk",6,91399,0.0225118748976302,"bacillibactin"
"30061",2914,"GCF_012648345.1_NZ_CP051466.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_012648345.1\GCF_012648345.1.gbk",7,106381,0.0262019908695368,"bacillibactin"
"30062",2914,"GCF_012648345.1_NZ_CP051466.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_012648345.1\GCF_012648345.1.gbk",8,759327,0.187024742397541,"bacillibactin"
"30063",2915,"GCF_019599105.1_NZ_CP080629.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019599105.1\GCF_019599105.1.gbk",1,2957097,0.723927883773849,"bacillibactin"
"30064",2915,"GCF_019599105.1_NZ_CP080629.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019599105.1\GCF_019599105.1.gbk",2,2704474,0.662083164516212,"bacillibactin"
"30065",2915,"GCF_019599105.1_NZ_CP080629.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019599105.1\GCF_019599105.1.gbk",3,2351032,0.575556912892814,"bacillibactin"
"30066",2915,"GCF_019599105.1_NZ_CP080629.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019599105.1\GCF_019599105.1.gbk",4,2257432,0.552642666278234,"bacillibactin"
"30067",2915,"GCF_019599105.1_NZ_CP080629.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019599105.1\GCF_019599105.1.gbk",5,2069081,0.506532396362608,"bacillibactin"
"30068",2915,"GCF_019599105.1_NZ_CP080629.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019599105.1\GCF_019599105.1.gbk",6,91401,0.0223759087053328,"bacillibactin"
"30069",2915,"GCF_019599105.1_NZ_CP080629.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019599105.1\GCF_019599105.1.gbk",7,106383,0.026043657025628,"bacillibactin"
"30070",2915,"GCF_019599105.1_NZ_CP080629.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_019599105.1\GCF_019599105.1.gbk",8,749884,0.183579347311187,"bacillibactin"
"30071",2916,"GCF_015535655.1_NZ_CP046592.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_015535655.1\GCF_015535655.1.gbk",1,2916372,0.710295560707545,"bacillibactin"
"30072",2916,"GCF_015535655.1_NZ_CP046592.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_015535655.1\GCF_015535655.1.gbk",2,2663759,0.648770524643211,"bacillibactin"
"30073",2916,"GCF_015535655.1_NZ_CP046592.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_015535655.1\GCF_015535655.1.gbk",3,2310314,0.562687399975206,"bacillibactin"
"30074",2916,"GCF_015535655.1_NZ_CP046592.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_015535655.1\GCF_015535655.1.gbk",4,2216714,0.539890697605883,"bacillibactin"
"30075",2916,"GCF_015535655.1_NZ_CP046592.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_015535655.1\GCF_015535655.1.gbk",5,2028360,0.494016230959822,"bacillibactin"
"30076",2916,"GCF_015535655.1_NZ_CP046592.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_015535655.1\GCF_015535655.1.gbk",6,91401,0.0222611259963511,"bacillibactin"
"30077",2916,"GCF_015535655.1_NZ_CP046592.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_015535655.1\GCF_015535655.1.gbk",7,106383,0.0259100597025176,"bacillibactin"
"30078",2916,"GCF_015535655.1_NZ_CP046592.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_015535655.1\GCF_015535655.1.gbk",8,756950,0.184358588231397,"bacillibactin"
"30079",2917,"GCF_037963545.1_NZ_CP150158.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_037963545.1\GCF_037963545.1.gbk",1,2969746,0.723733066365906,"bacillibactin"
"30080",2917,"GCF_037963545.1_NZ_CP150158.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_037963545.1\GCF_037963545.1.gbk",2,2717095,0.662161510094625,"bacillibactin"
"30081",2917,"GCF_037963545.1_NZ_CP150158.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_037963545.1\GCF_037963545.1.gbk",3,2343692,0.571162448834763,"bacillibactin"
"30082",2917,"GCF_037963545.1_NZ_CP150158.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_037963545.1\GCF_037963545.1.gbk",4,2250074,0.548347554157897,"bacillibactin"
"30083",2917,"GCF_037963545.1_NZ_CP150158.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_037963545.1\GCF_037963545.1.gbk",5,2061704,0.50244140672598,"bacillibactin"
"30084",2917,"GCF_037963545.1_NZ_CP150158.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_037963545.1\GCF_037963545.1.gbk",6,91198,0.0222251358151296,"bacillibactin"
"30085",2917,"GCF_037963545.1_NZ_CP150158.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_037963545.1\GCF_037963545.1.gbk",7,106180,0.0258762793136962,"bacillibactin"
"30086",2917,"GCF_037963545.1_NZ_CP150158.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_037963545.1\GCF_037963545.1.gbk",8,756497,0.184359838688766,"bacillibactin"
"30087",2918,"GCF_030643845.1_NZ_CP116391.1.region009","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030643845.1\GCF_030643845.1.gbk",1,3092497,0.731571362401288,"bacillibactin"
"30088",2918,"GCF_030643845.1_NZ_CP116391.1.region009","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030643845.1\GCF_030643845.1.gbk",2,2839873,0.671809789841876,"bacillibactin"
"30089",2918,"GCF_030643845.1_NZ_CP116391.1.region009","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030643845.1\GCF_030643845.1.gbk",3,2486431,0.588198376323986,"bacillibactin"
"30090",2918,"GCF_030643845.1_NZ_CP116391.1.region009","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030643845.1\GCF_030643845.1.gbk",4,2392831,0.566056049420917,"bacillibactin"
"30091",2918,"GCF_030643845.1_NZ_CP116391.1.region009","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030643845.1\GCF_030643845.1.gbk",5,2204482,0.521499584358244,"bacillibactin"
"30092",2918,"GCF_030643845.1_NZ_CP116391.1.region009","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030643845.1\GCF_030643845.1.gbk",6,91400,0.0216218875955184,"bacillibactin"
"30093",2918,"GCF_030643845.1_NZ_CP116391.1.region009","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030643845.1\GCF_030643845.1.gbk",7,106382,0.0251660792799391,"bacillibactin"
"30094",2918,"GCF_030643845.1_NZ_CP116391.1.region009","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030643845.1\GCF_030643845.1.gbk",8,756900,0.179054778129626,"bacillibactin"
"30095",2919,"GCF_044569345.1_NZ_CP172605.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_044569345.1\GCF_044569345.1.gbk",1,2958353,0.718239304901119,"bacillibactin"
"30096",2919,"GCF_044569345.1_NZ_CP172605.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_044569345.1\GCF_044569345.1.gbk",2,2715398,0.659253838892752,"bacillibactin"
"30097",2919,"GCF_044569345.1_NZ_CP172605.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_044569345.1\GCF_044569345.1.gbk",3,2349707,0.570470096841484,"bacillibactin"
"30098",2919,"GCF_044569345.1_NZ_CP172605.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_044569345.1\GCF_044569345.1.gbk",4,2258483,0.548322414549918,"bacillibactin"
"30099",2919,"GCF_044569345.1_NZ_CP172605.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_044569345.1\GCF_044569345.1.gbk",5,2070124,0.502591956679654,"bacillibactin"
"30100",2919,"GCF_044569345.1_NZ_CP172605.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_044569345.1\GCF_044569345.1.gbk",6,91203,0.0221425838379993,"bacillibactin"
"30101",2919,"GCF_044569345.1_NZ_CP172605.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_044569345.1\GCF_044569345.1.gbk",7,106185,0.0257799662822271,"bacillibactin"
"30102",2919,"GCF_044569345.1_NZ_CP172605.1.region008","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_044569345.1\GCF_044569345.1.gbk",8,765610,0.185877477848433,"bacillibactin"
"30103",2920,"GCF_041514415.1_NZ_CP092824.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_041514415.1\GCF_041514415.1.gbk",1,91230,0.0223413970193349,"bacillibactin"
"30104",2920,"GCF_041514415.1_NZ_CP092824.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_041514415.1\GCF_041514415.1.gbk",2,106213,0.0260105974089073,"bacillibactin"
"30105",2920,"GCF_041514415.1_NZ_CP092824.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_041514415.1\GCF_041514415.1.gbk",3,778441,0.190633118898696,"bacillibactin"
"30106",2920,"GCF_041514415.1_NZ_CP092824.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_041514415.1\GCF_041514415.1.gbk",4,1121873,0.274736491266823,"bacillibactin"
"30107",2920,"GCF_041514415.1_NZ_CP092824.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_041514415.1\GCF_041514415.1.gbk",5,1365056,0.334289795567524,"bacillibactin"
"30108",2920,"GCF_041514415.1_NZ_CP092824.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_041514415.1\GCF_041514415.1.gbk",6,1733235,0.424453483095548,"bacillibactin"
"30109",2920,"GCF_041514415.1_NZ_CP092824.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_041514415.1\GCF_041514415.1.gbk",7,1820107,0.44572764556254,"bacillibactin"
"30110",2920,"GCF_041514415.1_NZ_CP092824.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_041514415.1\GCF_041514415.1.gbk",8,2008480,0.491858479506672,"bacillibactin"
"30111",2921,"GCF_024918995.1_NZ_CP103456.1.region004","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_024918995.1\GCF_024918995.1.gbk",1,875362,0.212506272411658,"bacillibactin"
"30112",2921,"GCF_024918995.1_NZ_CP103456.1.region004","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_024918995.1\GCF_024918995.1.gbk",2,135228,0.0328284734837515,"bacillibactin"
"30113",2921,"GCF_024918995.1_NZ_CP103456.1.region004","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_024918995.1\GCF_024918995.1.gbk",3,120250,0.0291923561423752,"bacillibactin"
"30114",2921,"GCF_024918995.1_NZ_CP103456.1.region004","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_024918995.1\GCF_024918995.1.gbk",4,1926957,0.467795551060648,"bacillibactin"
"30115",2921,"GCF_024918995.1_NZ_CP103456.1.region004","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_024918995.1\GCF_024918995.1.gbk",5,2135511,0.518424928548522,"bacillibactin"
"30116",2921,"GCF_024918995.1_NZ_CP103456.1.region004","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_024918995.1\GCF_024918995.1.gbk",6,2603388,0.63200856276745,"bacillibactin"
"30117",2921,"GCF_024918995.1_NZ_CP103456.1.region004","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_024918995.1\GCF_024918995.1.gbk",7,2852828,0.692563584107608,"bacillibactin"
"30118",2922,"GCF_039880435.1_NZ_CP156990.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039880435.1\GCF_039880435.1.gbk",1,2831950,0.690751691115367,"bacillibactin"
"30119",2922,"GCF_039880435.1_NZ_CP156990.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039880435.1\GCF_039880435.1.gbk",2,2582510,0.629909832384875,"bacillibactin"
"30120",2922,"GCF_039880435.1_NZ_CP156990.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039880435.1\GCF_039880435.1.gbk",3,2114633,0.515788174522277,"bacillibactin"
"30121",2922,"GCF_039880435.1_NZ_CP156990.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039880435.1\GCF_039880435.1.gbk",4,1904702,0.464583106188605,"bacillibactin"
"30122",2922,"GCF_039880435.1_NZ_CP156990.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039880435.1\GCF_039880435.1.gbk",5,120250,0.0293306346710298,"bacillibactin"
"30123",2922,"GCF_039880435.1_NZ_CP156990.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039880435.1\GCF_039880435.1.gbk",6,135228,0.0329839755949606,"bacillibactin"
"30124",2922,"GCF_039880435.1_NZ_CP156990.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039880435.1\GCF_039880435.1.gbk",7,876820,0.21386849972767,"bacillibactin"
"30125",2923,"GCF_039903365.1_NZ_CP157038.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039903365.1\GCF_039903365.1.gbk",1,2831950,0.690751691115367,"bacillibactin"
"30126",2923,"GCF_039903365.1_NZ_CP157038.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039903365.1\GCF_039903365.1.gbk",2,2582510,0.629909832384875,"bacillibactin"
"30127",2923,"GCF_039903365.1_NZ_CP157038.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039903365.1\GCF_039903365.1.gbk",3,2114633,0.515788174522277,"bacillibactin"
"30128",2923,"GCF_039903365.1_NZ_CP157038.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039903365.1\GCF_039903365.1.gbk",4,1904702,0.464583106188605,"bacillibactin"
"30129",2923,"GCF_039903365.1_NZ_CP157038.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039903365.1\GCF_039903365.1.gbk",5,120250,0.0293306346710298,"bacillibactin"
"30130",2923,"GCF_039903365.1_NZ_CP157038.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039903365.1\GCF_039903365.1.gbk",6,135228,0.0329839755949606,"bacillibactin"
"30131",2923,"GCF_039903365.1_NZ_CP157038.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039903365.1\GCF_039903365.1.gbk",7,876820,0.21386849972767,"bacillibactin"
"30132",2924,"GCF_039880445.1_NZ_CP156993.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039880445.1\GCF_039880445.1.gbk",1,2831950,0.690751691115367,"bacillibactin"
"30133",2924,"GCF_039880445.1_NZ_CP156993.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039880445.1\GCF_039880445.1.gbk",2,2582510,0.629909832384875,"bacillibactin"
"30134",2924,"GCF_039880445.1_NZ_CP156993.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039880445.1\GCF_039880445.1.gbk",3,2114633,0.515788174522277,"bacillibactin"
"30135",2924,"GCF_039880445.1_NZ_CP156993.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039880445.1\GCF_039880445.1.gbk",4,1904702,0.464583106188605,"bacillibactin"
"30136",2924,"GCF_039880445.1_NZ_CP156993.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039880445.1\GCF_039880445.1.gbk",5,120250,0.0293306346710298,"bacillibactin"
"30137",2924,"GCF_039880445.1_NZ_CP156993.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039880445.1\GCF_039880445.1.gbk",6,135228,0.0329839755949606,"bacillibactin"
"30138",2924,"GCF_039880445.1_NZ_CP156993.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039880445.1\GCF_039880445.1.gbk",7,876820,0.21386849972767,"bacillibactin"
"30139",2925,"GCF_041051865.1_NZ_CP163447.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_041051865.1\GCF_041051865.1.gbk",1,2854581,0.692697556372139,"bacillibactin"
"30140",2925,"GCF_041051865.1_NZ_CP163447.1.region005","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_041051865.1\GCF_041051865.1.gbk",2,2605141,0.632168015097442,"bacillibactin"
