"","dataname","syn_group","html_path","region_name","syn_type","Most.similar.known.cluster","Similarity","Genus","filename","path","gbk_address"
"6480","GCF_037963575.1_NZ_CP150161.1.region008",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_037963575.1\index.html","#r1c8","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP150161.1.region008.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_037963575.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_037963575.1\NZ_CP150161.1.region008.gbk"
"6481","GCF_031326045.1_NZ_CP133653.1.region007",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_031326045.1\index.html","#r1c7","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP133653.1.region007.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_031326045.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_031326045.1\NZ_CP133653.1.region007.gbk"
"6482","GCF_038762065.1_NZ_CP152362.1.region007",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_038762065.1\index.html","#r1c7","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP152362.1.region007.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_038762065.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_038762065.1\NZ_CP152362.1.region007.gbk"
"6483","GCF_008831405.1_NZ_CP044498.1.region008",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_008831405.1\index.html","#r1c8","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP044498.1.region008.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_008831405.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_008831405.1\NZ_CP044498.1.region008.gbk"
"6484","GCF_023612315.1_NZ_CP068982.1.region007",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_023612315.1\index.html","#r1c7","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP068982.1.region007.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_023612315.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_023612315.1\NZ_CP068982.1.region007.gbk"
"6485","GCF_037975465.1_NZ_CP150257.1.region008",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_037975465.1\index.html","#r1c8","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP150257.1.region008.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_037975465.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_037975465.1\NZ_CP150257.1.region008.gbk"
"6486","GCF_026153475.1_NZ_CP110634.1.region009",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_026153475.1\index.html","#r1c9","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP110634.1.region009.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_026153475.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_026153475.1\NZ_CP110634.1.region009.gbk"
"6487","GCF_045780055.1_NZ_CP110105.1.region006",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_045780055.1\index.html","#r1c6","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP110105.1.region006.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_045780055.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_045780055.1\NZ_CP110105.1.region006.gbk"
"6488","GCF_905319155.2_NZ_OX419553.1.region008",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905319155.2\index.html","#r1c8","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_OX419553.1.region008.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905319155.2\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905319155.2\NZ_OX419553.1.region008.gbk"
"6489","GCF_040733615.1_NZ_CP160396.1.region004",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_040733615.1\index.html","#r1c4","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP160396.1.region004.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_040733615.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_040733615.1\NZ_CP160396.1.region004.gbk"
"6490","GCF_036512515.1_NZ_AP028964.1.region004",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_036512515.1\index.html","#r1c4","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_AP028964.1.region004.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_036512515.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_036512515.1\NZ_AP028964.1.region004.gbk"
"6491","GCF_022700895.1_NZ_CP064096.1.region002",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022700895.1\index.html","#r1c2","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP064096.1.region002.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022700895.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022700895.1\NZ_CP064096.1.region002.gbk"
"6492","GCF_022700955.1_NZ_CP064095.1.region011",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022700955.1\index.html","#r1c11","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP064095.1.region011.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022700955.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022700955.1\NZ_CP064095.1.region011.gbk"
"6493","GCF_022700975.1_NZ_CP064093.1.region008",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022700975.1\index.html","#r1c8","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP064093.1.region008.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022700975.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022700975.1\NZ_CP064093.1.region008.gbk"
"6494","GCF_022700935.1_NZ_CP064094.1.region009",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022700935.1\index.html","#r1c9","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP064094.1.region009.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022700935.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022700935.1\NZ_CP064094.1.region009.gbk"
"6495","GCF_029537075.1_NZ_CP120613.1.region008",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_029537075.1\index.html","#r1c8","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP120613.1.region008.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_029537075.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_029537075.1\NZ_CP120613.1.region008.gbk"
"6496","GCF_030053655.1_NZ_CP125762.1.region006",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030053655.1\index.html","#r1c6","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP125762.1.region006.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030053655.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030053655.1\NZ_CP125762.1.region006.gbk"
"6497","GCF_029536895.1_NZ_CP120598.1.region008",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_029536895.1\index.html","#r1c8","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP120598.1.region008.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_029536895.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_029536895.1\NZ_CP120598.1.region008.gbk"
"6498","GCF_030643765.1_NZ_CP045478.1.region008",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030643765.1\index.html","#r1c8","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP045478.1.region008.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030643765.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030643765.1\NZ_CP045478.1.region008.gbk"
"6499","GCF_039917025.1_NZ_CP157084.1.region009",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039917025.1\index.html","#r1c9","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP157084.1.region009.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039917025.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039917025.1\NZ_CP157084.1.region009.gbk"
"6500","GCF_040008305.1_NZ_CP157216.1.region009",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_040008305.1\index.html","#r1c9","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP157216.1.region009.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_040008305.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_040008305.1\NZ_CP157216.1.region009.gbk"
"6501","GCF_040008285.1_NZ_CP157214.1.region009",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_040008285.1\index.html","#r1c9","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP157214.1.region009.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_040008285.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_040008285.1\NZ_CP157214.1.region009.gbk"
"6502","GCF_040571395.1_NZ_CP159874.1.region012",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_040571395.1\index.html","#r1c12","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP159874.1.region012.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_040571395.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_040571395.1\NZ_CP159874.1.region012.gbk"
"6503","GCF_041053155.1_NZ_CP163458.1.region010",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_041053155.1\index.html","#r1c10","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP163458.1.region010.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_041053155.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_041053155.1\NZ_CP163458.1.region010.gbk"
"6504","GCF_040616335.1_NZ_CP159912.1.region006",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_040616335.1\index.html","#r1c6","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP159912.1.region006.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_040616335.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_040616335.1\NZ_CP159912.1.region006.gbk"
"6505","GCF_905311385.2_NZ_OX419580.1.region009",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905311385.2\index.html","#r1c9","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_OX419580.1.region009.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905311385.2\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905311385.2\NZ_OX419580.1.region009.gbk"
"6506","GCF_905311435.2_NZ_OX419569.1.region009",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905311435.2\index.html","#r1c9","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_OX419569.1.region009.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905311435.2\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905311435.2\NZ_OX419569.1.region009.gbk"
"6507","GCF_964017255.1_NZ_OZ024942.1.region009",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_964017255.1\index.html","#r1c9","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_OZ024942.1.region009.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_964017255.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_964017255.1\NZ_OZ024942.1.region009.gbk"
"6508","GCF_905311405.2_NZ_OX419567.1.region008",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905311405.2\index.html","#r1c8","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_OX419567.1.region008.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905311405.2\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905311405.2\NZ_OX419567.1.region008.gbk"
"6509","GCF_046529535.1_NZ_CP127089.1.region007",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_046529535.1\index.html","#r1c7","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP127089.1.region007.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_046529535.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_046529535.1\NZ_CP127089.1.region007.gbk"
"6510","GCF_046267835.1_NZ_CP170734.1.region009",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_046267835.1\index.html","#r1c9","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP170734.1.region009.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_046267835.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_046267835.1\NZ_CP170734.1.region009.gbk"
"6511","GCF_905315395.2_NZ_OX419570.1.region008",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905315395.2\index.html","#r1c8","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_OX419570.1.region008.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905315395.2\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905315395.2\NZ_OX419570.1.region008.gbk"
"6512","GCF_905319565.2_NZ_OX419551.1.region008",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905319565.2\index.html","#r1c8","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_OX419551.1.region008.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905319565.2\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905319565.2\NZ_OX419551.1.region008.gbk"
"6513","GCF_905315705.2_NZ_OX419563.1.region008",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905315705.2\index.html","#r1c8","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_OX419563.1.region008.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905315705.2\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905315705.2\NZ_OX419563.1.region008.gbk"
"6514","GCF_905315035.2_NZ_OX419575.1.region008",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905315035.2\index.html","#r1c8","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_OX419575.1.region008.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905315035.2\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905315035.2\NZ_OX419575.1.region008.gbk"
"6515","GCF_044758945.1_NZ_CP172966.1.region004",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_044758945.1\index.html","#r1c4","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP172966.1.region004.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_044758945.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_044758945.1\NZ_CP172966.1.region004.gbk"
"6516","GCF_905315685.2_NZ_OX419565.1.region008",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905315685.2\index.html","#r1c8","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_OX419565.1.region008.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905315685.2\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905315685.2\NZ_OX419565.1.region008.gbk"
"6517","GCF_905311425.2_NZ_OX419576.1.region008",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905311425.2\index.html","#r1c8","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_OX419576.1.region008.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905311425.2\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_905311425.2\NZ_OX419576.1.region008.gbk"
"6518","GCF_039619305.1_NZ_CP155054.1.region005",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039619305.1\index.html","#r1c5","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP155054.1.region005.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039619305.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039619305.1\NZ_CP155054.1.region005.gbk"
"6519","GCF_037975425.1_NZ_CP150252.1.region006",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_037975425.1\index.html","#r1c6","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP150252.1.region006.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_037975425.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_037975425.1\NZ_CP150252.1.region006.gbk"
"6520","GCF_037975475.1_NZ_CP150258.1.region008",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_037975475.1\index.html","#r1c8","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP150258.1.region008.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_037975475.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_037975475.1\NZ_CP150258.1.region008.gbk"
"6521","GCF_034054115.1_NZ_CP139188.1.region006",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_034054115.1\index.html","#r1c6","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP139188.1.region006.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_034054115.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_034054115.1\NZ_CP139188.1.region006.gbk"
"6522","GCF_030123145.1_NZ_CP126097.1.region006",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030123145.1\index.html","#r1c6","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP126097.1.region006.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030123145.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030123145.1\NZ_CP126097.1.region006.gbk"
"6523","GCF_030438175.1_NZ_CP129338.1.region005",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030438175.1\index.html","#r1c5","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP129338.1.region005.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030438175.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030438175.1\NZ_CP129338.1.region005.gbk"
"6524","GCF_009662335.1_NZ_CP045816.1.region005",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_009662335.1\index.html","#r1c5","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP045816.1.region005.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_009662335.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_009662335.1\NZ_CP045816.1.region005.gbk"
"6525","GCF_029536775.1_NZ_CP120577.1.region007",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_029536775.1\index.html","#r1c7","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP120577.1.region007.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_029536775.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_029536775.1\NZ_CP120577.1.region007.gbk"
"6526","GCF_037965605.1_NZ_CP150184.1.region007",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_037965605.1\index.html","#r1c7","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP150184.1.region007.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_037965605.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_037965605.1\NZ_CP150184.1.region007.gbk"
"6527","GCF_023702085.1_NZ_CP098417.1.region007",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_023702085.1\index.html","#r1c7","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP098417.1.region007.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_023702085.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_023702085.1\NZ_CP098417.1.region007.gbk"
"6528","GCF_029542145.1_NZ_CP110365.1.region007",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_029542145.1\index.html","#r1c7","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP110365.1.region007.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_029542145.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_029542145.1\NZ_CP110365.1.region007.gbk"
"6529","GCF_020311615.1_NZ_CP071043.1.region007",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020311615.1\index.html","#r1c7","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP071043.1.region007.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020311615.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020311615.1\NZ_CP071043.1.region007.gbk"
"6530","GCF_026639155.1_NZ_CP113256.1.region007",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_026639155.1\index.html","#r1c7","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP113256.1.region007.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_026639155.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_026639155.1\NZ_CP113256.1.region007.gbk"
"6531","GCF_024802585.1_NZ_CP103351.1.region009",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_024802585.1\index.html","#r1c9","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP103351.1.region009.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_024802585.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_024802585.1\NZ_CP103351.1.region009.gbk"
"6532","GCF_029916985.1_NZ_CP123977.1.region008",13,"\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_029916985.1\index.html","#r1c8","NRP-metallophore,NRPS","bacillibactin",1,"Bacillus","NZ_CP123977.1.region008.gbk","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_029916985.1\","\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_029916985.1\NZ_CP123977.1.region008.gbk"
